scenario_id,shape_index,design_index,rows,columns,n_p,n_q,target_mi,margin_alpha_p,margin_alpha_q,association_p,association_q,generation_attempts,true_mi_p,true_mi_q,true_delta,distribution_l1,population_variance_p,population_variance_q,pooled_mixture_mi,pooled_mixture_variance,min_probability_p,min_probability_q,min_joint_expected_p,min_joint_expected_q,independence_expected_below_1_p,independence_expected_below_1_q,independence_expected_below_5_p,independence_expected_below_5_q,is_permutation_anchor,stage,population_seed,scenario_key,probability_p_json,probability_q_json,family,margin_p,margin_q,target_mi_p,target_mi_q,regular,pattern_p,pattern_q,min_expected_p,min_expected_q,different_distributions_l1,simulation_seed
strong_random_20x20_d5,11.0,5.0,20,20,4000,16000,0.15,2.0,2.0,0.6169245117328713,0.6169245117328713,1.0,0.14999999999999947,0.14999999999999947,0.0,0.0,0.2802481216445575,0.2802481216445575,0.1499999999999999,0.28024812164455754,1.1382172956936517e-05,1.1382172956936517e-05,0.04552869182774607,0.18211476731098428,0.0725,0.01,0.3875,0.0875,False,strong,84207631.0,strong:84207631:strong_random_20x20_d5,"[[0.008649794384568006, 0.008071333051309816, 0.005089605241639566, 0.0028617757751664397, 0.003746950072446074, 0.0035793533048293627, 0.003725520810469068, 0.007065728003106021, 0.005109983434688574, 0.0036657898396445805, 0.0060583650182212245, 0.0020383287197174157, 0.0008566649296971763, 0.00384300733175505, 0.005875411664092889, 0.005153238756666942, 0.000515644457354073, 0.0019419883833287754, 0.0016605708523766615, 0.002425183002703139], [0.004802132490100238, 0.007003209030014819, 0.007112954852532098, 0.0009860332386688, 0.0016898844278050045, 0.002517405838021521, 0.001582500790695988, 0.0032265614719862172, 0.0033942607138019057, 0.011688919894094905, 0.0007840935457823157, 0.011323390519906096, 0.002463754233389624, 0.001878999382914465, 0.002234205139040405, 0.005036429065297407, 0.00022575896809553476, 0.00143400802895252, 0.0021307828711347606, 0.002464853263172023], [0.0017854372305948234, 0.0010064730508875768, 0.0014303694202894284, 7.470593758008156e-05, 0.00022385986332698176, 0.001146821136939318, 0.001448272244268394, 0.001469258902550469, 0.0016966874259076064, 0.0008400827243841392, 0.00043172543812505044, 0.0008133721273086321, 7.673133427790952e-05, 0.00026259753047773487, 0.0002663806070551405, 0.0006333703021857938, 2.3294284087266905e-05, 0.00011457295118274457, 6.555669716795486e-05, 0.0007241111921988392], [0.003932500158670181, 0.01585383885455132, 0.017953302523458024, 0.0025509073124292832, 0.002850200848362213, 0.00627772473172027, 0.0033791603978891808, 0.004631118247886329, 0.0021475668019591766, 0.004611515608285138, 0.0019393556457423455, 0.006516070699430534, 0.0006969537308091217, 0.001498133459766888, 0.00301203652150061, 0.004103917879008965, 0.0007687680631889322, 0.00141316267698291, 0.0032008711319964976, 0.007684615550477934], [0.004144667163194717, 0.003434527287425226, 0.007610393112636548, 0.002137533723873809, 0.002312321200199463, 0.00541901290351763, 0.0027145098030411418, 0.013058555480175484, 0.000788362450816036, 0.0020146106250708436, 0.003281189753938249, 0.005772574550228252, 0.000496450451779736, 0.0004167460873225576, 0.0028650177985087297, 0.0018971369652806705, 0.0006363776185114468, 0.0018306421953309159, 0.0005033139300377977, 0.0025103894788850857], [0.0023965612324796694, 0.004109496048031267, 0.0023304143797996052, 0.00020750542722415061, 0.0016983664223978305, 0.0033426000634375103, 0.0012321128105856499, 0.0009380373066429903, 0.000522928339532455, 0.001921348126588064, 0.0007852890344386471, 0.0009408276712999749, 0.0011599412206366097, 0.0035822380522983126, 0.00043278213500753027, 0.0015640698624648335, 0.00033156151026053296, 0.000843614168837208, 0.00011724528771587789, 0.0003552141207794793], [0.00014204450509907096, 0.0001336793882062323, 0.0008798162400205829, 3.622972796523071e-05, 0.00011053936780256975, 0.00013913947229923378, 0.0001515048704243292, 0.0002288336029770464, 0.00011250892079186897, 9.674163600987777e-05, 0.00010612831698215097, 0.00015162136786681774, 1.1867869324716281e-05, 0.00017778565956473222, 3.941151087475621e-05, 0.00023386825836535302, 1.1382172956936517e-05, 5.197369026256073e-05, 5.30071731474714e-05, 0.0001231363190388628], [0.0006578644488174456, 0.003308675875307569, 0.0015674279531214975, 6.623602455207051e-05, 0.00028233980695482544, 0.0004319477726013485, 0.00030865391315953, 0.00034468238827302123, 0.00023999800240446557, 0.0008555299228863427, 0.0006231357866339265, 0.0033367896580895656, 7.158234645822388e-05, 0.0002742680685036011, 0.0014232189189542178, 0.0009195426129090335, 5.0276205325690875e-05, 0.00021370337355205372, 0.00018819345128366074, 0.0003615345875998883], [0.004055601882442648, 0.0019062111446851472, 0.0140968767209441, 0.00011488637817441255, 0.002725193141162301, 0.004618624896673976, 0.0040441310588536184, 0.0022686919312093793, 0.000504034255390316, 0.0009868593482889102, 0.0006507210326148089, 0.0015317863363172577, 0.0006381585271536078, 0.001642403784030613, 0.0026030362429380646, 0.002463692674349508, 0.0003753457836574424, 0.003003813002151586, 0.003470324330350424, 0.00131060624638832], [0.0014232467965516508, 0.00700689748165773, 0.008074464954298177, 0.000114028041921518, 0.006391472354954793, 0.0014063597138539937, 0.0012177073460064034, 0.0025905692164908253, 0.00261669126925315, 0.0038963241143287006, 0.00042231417212589554, 0.0018510217045969626, 0.00022807663016216764, 0.0030000898503545355, 0.0022081470375266534, 0.0014169764998752004, 0.00022362029734512064, 0.0007588020573692237, 0.0009464692587541143, 0.0007790626854541212], [0.0013901259601948684, 0.0069713395673115805, 0.0013780810613688956, 0.00131506190210421, 0.002108073119053932, 0.003207466665201095, 0.0009257544714884761, 0.003525497247091131, 0.0025976278582098013, 0.0037606517021595135, 0.0004442928159846614, 0.0019409229154216112, 0.0007697633929714394, 0.0015518821863298048, 0.0019436990257937887, 0.002435586646952423, 0.000258438521027536, 0.000258142308400355, 0.0019765633007479662, 0.0023233704365080775], [0.0032648575883556497, 0.00277247940929168, 0.01031983213828919, 0.0006385641948379748, 0.0032281737939452893, 0.0027895140313431085, 0.0032780625834732562, 0.0025206855155265294, 0.002984395930553667, 0.0010242110979274144, 0.0018086019595490359, 0.0015075221284481615, 0.0004945766174981446, 0.0021970355315351657, 0.0033335137339051716, 0.011623790541140627, 0.00025581266402935294, 0.0006554767985174162, 0.0008437238971977182, 0.0015228127586444625], [0.00604668047706712, 0.006711017400351062, 0.011428651649971177, 0.00037658053244014027, 0.004987035202569692, 0.004275651441883107, 0.005054912651190045, 0.0020774666227834204, 0.0015210319181497383, 0.0033077271657076844, 0.0011920586907149921, 0.005924008038070242, 0.0007582654643039911, 0.0014031327255112365, 0.004642742287807956, 0.0008597265594210981, 0.00026320545710525634, 0.0017884063208151034, 0.0007060162414054617, 0.0016003731731590953], [0.0029870874377568974, 0.006200737108626703, 0.0022935188461181, 0.0008226188914520706, 0.0017415389743048002, 0.002827284260506381, 0.0018406680013132312, 0.006653356836416985, 0.001804997197855585, 0.005361850551504944, 0.002949140071401135, 0.0013183988209751478, 0.0004775105752560183, 0.004050907387699543, 0.004714994791445704, 0.005725838571679267, 0.0008448759353819794, 0.0009334516870222948, 0.0007324723493490642, 0.0010495378443398126], [0.005547567745306835, 0.012855950801676572, 0.022781503112168203, 0.0016324829431824171, 0.005897889797620363, 0.0045935341836406485, 0.004447768324041865, 0.012271267124667393, 0.0018133038387787923, 0.00817540736169895, 0.005964466949409489, 0.004531322858759994, 0.0007907416768440484, 0.0024789158668933682, 0.0033535555617874692, 0.022321228040318178, 0.0018872646594187252, 0.001792798363825359, 0.0017622998269013618, 0.005088752131383294], [0.004470485850780861, 0.007157059146436967, 0.0013919078117877212, 0.00014851841268820348, 0.0009376851924765079, 0.0004718122656059838, 0.00045949535694790036, 0.0004932712700577157, 0.0008651087754830338, 0.0003437263611116058, 0.00021512014316749778, 0.0026850819283365593, 6.920307026517455e-05, 0.00083037187163125, 0.0006488158032025547, 0.0005608039011717802, 7.968014133624584e-05, 0.00030605270637870457, 0.0016626857302998958, 0.00025565307137481063], [0.00286808017460174, 0.009197933641706109, 0.004333860807965321, 0.0007063862927634227, 0.0015642372977815993, 0.0032453662719798314, 0.002295094774561926, 0.004369395263882893, 0.004270615307728536, 0.005898538035245526, 0.002613744827239571, 0.007342310203938608, 0.0009329255035656041, 0.000892241801981432, 0.0033883487225368964, 0.013513508510073123, 0.0004872508978455489, 0.0016996084427455533, 0.0016144157066648708, 0.0007946655895279971], [0.0006534043990230246, 0.0002428856669524747, 0.004449137742117567, 0.0001548698299575972, 0.0004827763969939755, 0.00016679227795561133, 0.0004459394349293661, 0.0005009794733141671, 0.0006183980761614931, 0.0021784191661703097, 0.0011921255046845102, 0.0009427273202707462, 0.00020106334196183157, 0.0003116114160333906, 0.0012460932221302734, 0.0011345368457608524, 2.8503197902895062e-05, 8.370599233413026e-05, 0.0002463976763035124, 0.00040901007794696], [0.0019266228336940086, 0.004139271466179432, 0.00948111699154746, 0.0009229017363155372, 0.003357727698890099, 0.0007678352478886213, 0.0013909309006431012, 0.0012587645462189337, 0.0019167835974477072, 0.0014150086599262228, 0.0008830243557977332, 0.004466224589371349, 0.00025860329086752217, 0.0005737910106320655, 0.0018499543190449203, 0.003166744932069362, 0.00016631513179233903, 0.0007933455537920384, 0.0009724983483082898, 0.00441883675412542], [0.0004157739032133302, 0.0027597296948032057, 0.0017797903889603896, 0.00015889305712472673, 0.0022258468411496357, 0.0006350937932787221, 0.0004381340422976803, 0.0012425056601861047, 0.0013487341074778112, 0.0008254327786152825, 0.0012383636535164546, 0.0010762571911152527, 0.00042481033539703796, 0.0012736479617483588, 0.00030122613246734886, 0.001146220493402931, 0.00015510719484879262, 0.0007881303621297865, 0.0004396508444629925, 0.0008140010756259359]]","[[0.008649794384568006, 0.008071333051309816, 0.005089605241639566, 0.0028617757751664397, 0.003746950072446074, 0.0035793533048293627, 0.003725520810469068, 0.007065728003106021, 0.005109983434688574, 0.0036657898396445805, 0.0060583650182212245, 0.0020383287197174157, 0.0008566649296971763, 0.00384300733175505, 0.005875411664092889, 0.005153238756666942, 0.000515644457354073, 0.0019419883833287754, 0.0016605708523766615, 0.002425183002703139], [0.004802132490100238, 0.007003209030014819, 0.007112954852532098, 0.0009860332386688, 0.0016898844278050045, 0.002517405838021521, 0.001582500790695988, 0.0032265614719862172, 0.0033942607138019057, 0.011688919894094905, 0.0007840935457823157, 0.011323390519906096, 0.002463754233389624, 0.001878999382914465, 0.002234205139040405, 0.005036429065297407, 0.00022575896809553476, 0.00143400802895252, 0.0021307828711347606, 0.002464853263172023], [0.0017854372305948234, 0.0010064730508875768, 0.0014303694202894284, 7.470593758008156e-05, 0.00022385986332698176, 0.001146821136939318, 0.001448272244268394, 0.001469258902550469, 0.0016966874259076064, 0.0008400827243841392, 0.00043172543812505044, 0.0008133721273086321, 7.673133427790952e-05, 0.00026259753047773487, 0.0002663806070551405, 0.0006333703021857938, 2.3294284087266905e-05, 0.00011457295118274457, 6.555669716795486e-05, 0.0007241111921988392], [0.003932500158670181, 0.01585383885455132, 0.017953302523458024, 0.0025509073124292832, 0.002850200848362213, 0.00627772473172027, 0.0033791603978891808, 0.004631118247886329, 0.0021475668019591766, 0.004611515608285138, 0.0019393556457423455, 0.006516070699430534, 0.0006969537308091217, 0.001498133459766888, 0.00301203652150061, 0.004103917879008965, 0.0007687680631889322, 0.00141316267698291, 0.0032008711319964976, 0.007684615550477934], [0.004144667163194717, 0.003434527287425226, 0.007610393112636548, 0.002137533723873809, 0.002312321200199463, 0.00541901290351763, 0.0027145098030411418, 0.013058555480175484, 0.000788362450816036, 0.0020146106250708436, 0.003281189753938249, 0.005772574550228252, 0.000496450451779736, 0.0004167460873225576, 0.0028650177985087297, 0.0018971369652806705, 0.0006363776185114468, 0.0018306421953309159, 0.0005033139300377977, 0.0025103894788850857], [0.0023965612324796694, 0.004109496048031267, 0.0023304143797996052, 0.00020750542722415061, 0.0016983664223978305, 0.0033426000634375103, 0.0012321128105856499, 0.0009380373066429903, 0.000522928339532455, 0.001921348126588064, 0.0007852890344386471, 0.0009408276712999749, 0.0011599412206366097, 0.0035822380522983126, 0.00043278213500753027, 0.0015640698624648335, 0.00033156151026053296, 0.000843614168837208, 0.00011724528771587789, 0.0003552141207794793], [0.00014204450509907096, 0.0001336793882062323, 0.0008798162400205829, 3.622972796523071e-05, 0.00011053936780256975, 0.00013913947229923378, 0.0001515048704243292, 0.0002288336029770464, 0.00011250892079186897, 9.674163600987777e-05, 0.00010612831698215097, 0.00015162136786681774, 1.1867869324716281e-05, 0.00017778565956473222, 3.941151087475621e-05, 0.00023386825836535302, 1.1382172956936517e-05, 5.197369026256073e-05, 5.30071731474714e-05, 0.0001231363190388628], [0.0006578644488174456, 0.003308675875307569, 0.0015674279531214975, 6.623602455207051e-05, 0.00028233980695482544, 0.0004319477726013485, 0.00030865391315953, 0.00034468238827302123, 0.00023999800240446557, 0.0008555299228863427, 0.0006231357866339265, 0.0033367896580895656, 7.158234645822388e-05, 0.0002742680685036011, 0.0014232189189542178, 0.0009195426129090335, 5.0276205325690875e-05, 0.00021370337355205372, 0.00018819345128366074, 0.0003615345875998883], [0.004055601882442648, 0.0019062111446851472, 0.0140968767209441, 0.00011488637817441255, 0.002725193141162301, 0.004618624896673976, 0.0040441310588536184, 0.0022686919312093793, 0.000504034255390316, 0.0009868593482889102, 0.0006507210326148089, 0.0015317863363172577, 0.0006381585271536078, 0.001642403784030613, 0.0026030362429380646, 0.002463692674349508, 0.0003753457836574424, 0.003003813002151586, 0.003470324330350424, 0.00131060624638832], [0.0014232467965516508, 0.00700689748165773, 0.008074464954298177, 0.000114028041921518, 0.006391472354954793, 0.0014063597138539937, 0.0012177073460064034, 0.0025905692164908253, 0.00261669126925315, 0.0038963241143287006, 0.00042231417212589554, 0.0018510217045969626, 0.00022807663016216764, 0.0030000898503545355, 0.0022081470375266534, 0.0014169764998752004, 0.00022362029734512064, 0.0007588020573692237, 0.0009464692587541143, 0.0007790626854541212], [0.0013901259601948684, 0.0069713395673115805, 0.0013780810613688956, 0.00131506190210421, 0.002108073119053932, 0.003207466665201095, 0.0009257544714884761, 0.003525497247091131, 0.0025976278582098013, 0.0037606517021595135, 0.0004442928159846614, 0.0019409229154216112, 0.0007697633929714394, 0.0015518821863298048, 0.0019436990257937887, 0.002435586646952423, 0.000258438521027536, 0.000258142308400355, 0.0019765633007479662, 0.0023233704365080775], [0.0032648575883556497, 0.00277247940929168, 0.01031983213828919, 0.0006385641948379748, 0.0032281737939452893, 0.0027895140313431085, 0.0032780625834732562, 0.0025206855155265294, 0.002984395930553667, 0.0010242110979274144, 0.0018086019595490359, 0.0015075221284481615, 0.0004945766174981446, 0.0021970355315351657, 0.0033335137339051716, 0.011623790541140627, 0.00025581266402935294, 0.0006554767985174162, 0.0008437238971977182, 0.0015228127586444625], [0.00604668047706712, 0.006711017400351062, 0.011428651649971177, 0.00037658053244014027, 0.004987035202569692, 0.004275651441883107, 0.005054912651190045, 0.0020774666227834204, 0.0015210319181497383, 0.0033077271657076844, 0.0011920586907149921, 0.005924008038070242, 0.0007582654643039911, 0.0014031327255112365, 0.004642742287807956, 0.0008597265594210981, 0.00026320545710525634, 0.0017884063208151034, 0.0007060162414054617, 0.0016003731731590953], [0.0029870874377568974, 0.006200737108626703, 0.0022935188461181, 0.0008226188914520706, 0.0017415389743048002, 0.002827284260506381, 0.0018406680013132312, 0.006653356836416985, 0.001804997197855585, 0.005361850551504944, 0.002949140071401135, 0.0013183988209751478, 0.0004775105752560183, 0.004050907387699543, 0.004714994791445704, 0.005725838571679267, 0.0008448759353819794, 0.0009334516870222948, 0.0007324723493490642, 0.0010495378443398126], [0.005547567745306835, 0.012855950801676572, 0.022781503112168203, 0.0016324829431824171, 0.005897889797620363, 0.0045935341836406485, 0.004447768324041865, 0.012271267124667393, 0.0018133038387787923, 0.00817540736169895, 0.005964466949409489, 0.004531322858759994, 0.0007907416768440484, 0.0024789158668933682, 0.0033535555617874692, 0.022321228040318178, 0.0018872646594187252, 0.001792798363825359, 0.0017622998269013618, 0.005088752131383294], [0.004470485850780861, 0.007157059146436967, 0.0013919078117877212, 0.00014851841268820348, 0.0009376851924765079, 0.0004718122656059838, 0.00045949535694790036, 0.0004932712700577157, 0.0008651087754830338, 0.0003437263611116058, 0.00021512014316749778, 0.0026850819283365593, 6.920307026517455e-05, 0.00083037187163125, 0.0006488158032025547, 0.0005608039011717802, 7.968014133624584e-05, 0.00030605270637870457, 0.0016626857302998958, 0.00025565307137481063], [0.00286808017460174, 0.009197933641706109, 0.004333860807965321, 0.0007063862927634227, 0.0015642372977815993, 0.0032453662719798314, 0.002295094774561926, 0.004369395263882893, 0.004270615307728536, 0.005898538035245526, 0.002613744827239571, 0.007342310203938608, 0.0009329255035656041, 0.000892241801981432, 0.0033883487225368964, 0.013513508510073123, 0.0004872508978455489, 0.0016996084427455533, 0.0016144157066648708, 0.0007946655895279971], [0.0006534043990230246, 0.0002428856669524747, 0.004449137742117567, 0.0001548698299575972, 0.0004827763969939755, 0.00016679227795561133, 0.0004459394349293661, 0.0005009794733141671, 0.0006183980761614931, 0.0021784191661703097, 0.0011921255046845102, 0.0009427273202707462, 0.00020106334196183157, 0.0003116114160333906, 0.0012460932221302734, 0.0011345368457608524, 2.8503197902895062e-05, 8.370599233413026e-05, 0.0002463976763035124, 0.00040901007794696], [0.0019266228336940086, 0.004139271466179432, 0.00948111699154746, 0.0009229017363155372, 0.003357727698890099, 0.0007678352478886213, 0.0013909309006431012, 0.0012587645462189337, 0.0019167835974477072, 0.0014150086599262228, 0.0008830243557977332, 0.004466224589371349, 0.00025860329086752217, 0.0005737910106320655, 0.0018499543190449203, 0.003166744932069362, 0.00016631513179233903, 0.0007933455537920384, 0.0009724983483082898, 0.00441883675412542], [0.0004157739032133302, 0.0027597296948032057, 0.0017797903889603896, 0.00015889305712472673, 0.0022258468411496357, 0.0006350937932787221, 0.0004381340422976803, 0.0012425056601861047, 0.0013487341074778112, 0.0008254327786152825, 0.0012383636535164546, 0.0010762571911152527, 0.00042481033539703796, 0.0012736479617483588, 0.00030122613246734886, 0.001146220493402931, 0.00015510719484879262, 0.0007881303621297865, 0.0004396508444629925, 0.0008140010756259359]]",,,,,,,,,,,,
stress_random_2x2_d0_n20_20,0.0,0.0,2,2,20,20,0.03,50.0,50.0,0.2514839257973878,0.2498541745148554,1.0,0.030000000000000027,0.030000000000000138,-1.1102230246251565e-16,0.5005649929202208,0.05833236645376863,0.05826776847559886,3.914421060624562e-07,7.828812363505596e-07,0.17157226147102045,0.1853736199452067,3.431445229420409,3.7074723989041343,0.0,0.0,0.5,0.5,True,stress,73105913.0,stress:73105913:stress_random_2x2_d0_n20_20,"[[0.3687974440736209, 0.17157226147102045], [0.20229049053746342, 0.2573398039178952]]","[[0.19048113158619903, 0.3503124116195491], [0.27383283684904514, 0.1853736199452067]]",,,,,,,,,,,,
stress_random_2x2_d0_n30_30,0.0,0.0,2,2,30,30,0.03,50.0,50.0,0.2514839257973878,0.2498541745148554,1.0,0.030000000000000027,0.030000000000000138,-1.1102230246251565e-16,0.5005649929202208,0.05833236645376863,0.05826776847559886,3.914421060624562e-07,7.828812363505596e-07,0.17157226147102045,0.1853736199452067,5.147167844130614,5.561208598356202,0.0,0.0,0.0,0.0,True,stress,73105913.0,stress:73105913:stress_random_2x2_d0_n30_30,"[[0.3687974440736209, 0.17157226147102045], [0.20229049053746342, 0.2573398039178952]]","[[0.19048113158619903, 0.3503124116195491], [0.27383283684904514, 0.1853736199452067]]",,,,,,,,,,,,
stress_random_2x2_d0_n50_50,0.0,0.0,2,2,50,50,0.03,50.0,50.0,0.2514839257973878,0.2498541745148554,1.0,0.030000000000000027,0.030000000000000138,-1.1102230246251565e-16,0.5005649929202208,0.05833236645376863,0.05826776847559886,3.914421060624562e-07,7.828812363505596e-07,0.17157226147102045,0.1853736199452067,8.578613073551022,9.268680997260335,0.0,0.0,0.0,0.0,True,stress,73105913.0,stress:73105913:stress_random_2x2_d0_n50_50,"[[0.3687974440736209, 0.17157226147102045], [0.20229049053746342, 0.2573398039178952]]","[[0.19048113158619903, 0.3503124116195491], [0.27383283684904514, 0.1853736199452067]]",,,,,,,,,,,,
stress_random_2x2_d0_n100_100,0.0,0.0,2,2,100,100,0.03,50.0,50.0,0.2514839257973878,0.2498541745148554,1.0,0.030000000000000027,0.030000000000000138,-1.1102230246251565e-16,0.5005649929202208,0.05833236645376863,0.05826776847559886,3.914421060624562e-07,7.828812363505596e-07,0.17157226147102045,0.1853736199452067,17.157226147102044,18.53736199452067,0.0,0.0,0.0,0.0,True,stress,73105913.0,stress:73105913:stress_random_2x2_d0_n100_100,"[[0.3687974440736209, 0.17157226147102045], [0.20229049053746342, 0.2573398039178952]]","[[0.19048113158619903, 0.3503124116195491], [0.27383283684904514, 0.1853736199452067]]",,,,,,,,,,,,
stress_random_2x5_d5_n30_120,1.0,5.0,2,5,30,120,0.15,2.0,20.0,4.685914951548812,0.9348082427331511,1.0,0.15000000000000036,0.14999999999999947,8.881784197001252e-16,0.9198242330280019,0.1596018729089845,0.19058793873257568,0.0989944358574264,0.12390618879623322,7.564541537928728e-12,0.0019293129039119753,2.2693624613786184e-10,0.23151754846943703,0.4,0.0,0.8,0.0,False,stress,73105913.0,stress:73105913:stress_random_2x5_d5_n30_120,"[[0.12030993070099465, 0.10254222510533512, 0.030247478952275933, 0.31524004154757973, 0.1681472354502519], [1.198710031195035e-05, 7.979377577054819e-11, 7.564541537928728e-12, 0.06480868716068762, 0.19869241389520476]]","[[0.05154864838218768, 0.1546225778914511, 0.16506666720131272, 0.1172610615149301, 0.1254886740539944], [0.15963339911570318, 0.05582913742586421, 0.0019293129039119753, 0.12044140038172672, 0.04817912112891799]]",,,,,,,,,,,,
stress_random_2x5_d5_n50_200,1.0,5.0,2,5,50,200,0.15,2.0,20.0,4.685914951548812,0.9348082427331511,1.0,0.15000000000000036,0.14999999999999947,8.881784197001252e-16,0.9198242330280019,0.1596018729089845,0.19058793873257568,0.0989944358574264,0.12390618879623322,7.564541537928728e-12,0.0019293129039119753,3.782270768964364e-10,0.38586258078239505,0.1,0.0,0.7,0.0,False,stress,73105913.0,stress:73105913:stress_random_2x5_d5_n50_200,"[[0.12030993070099465, 0.10254222510533512, 0.030247478952275933, 0.31524004154757973, 0.1681472354502519], [1.198710031195035e-05, 7.979377577054819e-11, 7.564541537928728e-12, 0.06480868716068762, 0.19869241389520476]]","[[0.05154864838218768, 0.1546225778914511, 0.16506666720131272, 0.1172610615149301, 0.1254886740539944], [0.15963339911570318, 0.05582913742586421, 0.0019293129039119753, 0.12044140038172672, 0.04817912112891799]]",,,,,,,,,,,,
stress_random_2x5_d5_n100_400,1.0,5.0,2,5,100,400,0.15,2.0,20.0,4.685914951548812,0.9348082427331511,1.0,0.15000000000000036,0.14999999999999947,8.881784197001252e-16,0.9198242330280019,0.1596018729089845,0.19058793873257568,0.0989944358574264,0.12390618879623322,7.564541537928728e-12,0.0019293129039119753,7.564541537928728e-10,0.7717251615647901,0.1,0.0,0.4,0.0,False,stress,73105913.0,stress:73105913:stress_random_2x5_d5_n100_400,"[[0.12030993070099465, 0.10254222510533512, 0.030247478952275933, 0.31524004154757973, 0.1681472354502519], [1.198710031195035e-05, 7.979377577054819e-11, 7.564541537928728e-12, 0.06480868716068762, 0.19869241389520476]]","[[0.05154864838218768, 0.1546225778914511, 0.16506666720131272, 0.1172610615149301, 0.1254886740539944], [0.15963339911570318, 0.05582913742586421, 0.0019293129039119753, 0.12044140038172672, 0.04817912112891799]]",,,,,,,,,,,,
stress_random_3x3_d2_n30_120,2.0,2.0,3,3,30,120,0.15,5.0,1.2,0.6879147344320151,0.970235929298154,1.0,0.15000000000000147,0.14999999999999902,2.4424906541753444e-15,0.9195779097103938,0.2531124355433652,0.263242786431816,0.14579207126782023,0.24859882165789943,0.021845365270798736,0.003159630042827401,0.6553609581239621,0.37915560513928814,0.0,0.0,0.8888888888888888,0.2222222222222222,False,stress,73105913.0,stress:73105913:stress_random_3x3_d2_n30_120,"[[0.021845365270798736, 0.043760350130045714, 0.222292885956686], [0.12538414791664929, 0.07848554784421022, 0.029815390779016952], [0.052013720798631494, 0.13831187297697478, 0.28809071832698674]]","[[0.003159630042827401, 0.015113560703699147, 0.09916722037876033], [0.38196321229774294, 0.1470446335116068, 0.09902616041007482], [0.11745375597428019, 0.11284135438445508, 0.02423047229655315]]",,,,,,,,,,,,
stress_random_3x3_d2_n50_200,2.0,2.0,3,3,50,200,0.15,5.0,1.2,0.6879147344320151,0.970235929298154,1.0,0.15000000000000147,0.14999999999999902,2.4424906541753444e-15,0.9195779097103938,0.2531124355433652,0.263242786431816,0.14579207126782023,0.24859882165789943,0.021845365270798736,0.003159630042827401,1.0922682635399368,0.6319260085654802,0.0,0.0,0.5555555555555556,0.0,False,stress,73105913.0,stress:73105913:stress_random_3x3_d2_n50_200,"[[0.021845365270798736, 0.043760350130045714, 0.222292885956686], [0.12538414791664929, 0.07848554784421022, 0.029815390779016952], [0.052013720798631494, 0.13831187297697478, 0.28809071832698674]]","[[0.003159630042827401, 0.015113560703699147, 0.09916722037876033], [0.38196321229774294, 0.1470446335116068, 0.09902616041007482], [0.11745375597428019, 0.11284135438445508, 0.02423047229655315]]",,,,,,,,,,,,
stress_random_3x3_d2_n100_400,2.0,2.0,3,3,100,400,0.15,5.0,1.2,0.6879147344320151,0.970235929298154,1.0,0.15000000000000147,0.14999999999999902,2.4424906541753444e-15,0.9195779097103938,0.2531124355433652,0.263242786431816,0.14579207126782023,0.24859882165789943,0.021845365270798736,0.003159630042827401,2.1845365270798736,1.2638520171309604,0.0,0.0,0.1111111111111111,0.0,False,stress,73105913.0,stress:73105913:stress_random_3x3_d2_n100_400,"[[0.021845365270798736, 0.043760350130045714, 0.222292885956686], [0.12538414791664929, 0.07848554784421022, 0.029815390779016952], [0.052013720798631494, 0.13831187297697478, 0.28809071832698674]]","[[0.003159630042827401, 0.015113560703699147, 0.09916722037876033], [0.38196321229774294, 0.1470446335116068, 0.09902616041007482], [0.11745375597428019, 0.11284135438445508, 0.02423047229655315]]",,,,,,,,,,,,
stress_random_4x6_d5_n50_200,4.0,5.0,4,6,50,200,0.15,2.0,20.0,0.5492832624310618,0.5378778658025151,1.0,0.149999999999892,0.1499999999999997,-1.0769163338864018e-13,0.8127763339210716,0.2671807890229683,0.2915854980107973,0.08967345158169615,0.18003895636175807,0.006453304884258512,0.009046240740053923,0.3226652442129256,1.8092481480107847,0.16666666666666666,0.0,0.9583333333333334,0.0,True,stress,73105913.0,stress:73105913:stress_random_4x6_d5_n50_200,"[[0.014117170770979992, 0.015592153735947615, 0.013617946708677895, 0.014934876980146219, 0.11854014590799765, 0.03377831819895172], [0.04925566326944886, 0.0416376728768313, 0.05844393299465978, 0.15043789081060316, 0.028689633683576268, 0.06549227666782961], [0.006453304884258512, 0.03841972987509594, 0.025375783865826368, 0.032783891262060556, 0.052402881416950944, 0.07019832127895725], [0.012475028597515973, 0.020300493737656407, 0.032995993646242845, 0.06945821945139087, 0.014626660776666411, 0.019972008601727903]]","[[0.03427643864637076, 0.01733630545645338, 0.12106651120533755, 0.015830880015465405, 0.022831389590778038, 0.03440101655503357], [0.05506333897243134, 0.03902109428614045, 0.022686510502116543, 0.0253215953225339, 0.06908117826158532, 0.03091316295014264], [0.07141980321870803, 0.03223246843266482, 0.025513033591534288, 0.07194416898826823, 0.03025612791328955, 0.066876013021783], [0.031180113041974697, 0.05960942549228686, 0.009046240740053923, 0.012454295206520643, 0.05637607862279354, 0.04526280996573341]]",,,,,,,,,,,,
