scenario_id,shape_index,design_index,rows,columns,n_p,n_q,target_mi,margin_alpha_p,margin_alpha_q,association_p,association_q,generation_attempts,true_mi_p,true_mi_q,true_delta,distribution_l1,population_variance_p,population_variance_q,min_probability_p,min_probability_q,min_joint_expected_p,min_joint_expected_q,independence_expected_below_1_p,independence_expected_below_1_q,independence_expected_below_5_p,independence_expected_below_5_q,is_permutation_anchor,probability_p_json,probability_q_json
random_5x5_d0,5,0,5,5,2500,2500,0.03,50.0,50.0,0.2629935026846361,0.26820107378739594,1,0.03000000000000136,0.029999999999999805,1.5543122344752192e-15,0.35118799585046606,0.05635148204902737,0.05603269800005199,0.01717964899386281,0.01920409525411138,42.949122484657025,48.01023813527845,0.0,0.0,0.0,0.0,False,"[[0.037391024938150344, 0.04502813414017671, 0.03915401008533145, 0.025856624014708694, 0.021608834139586173], [0.03874034348631967, 0.05680763479403028, 0.04420200344353693, 0.03555911812609772, 0.025920975974168276], [0.042587910932413285, 0.03635215919697005, 0.055231946210081866, 0.06857984166976479, 0.03309901521913343], [0.04979708459226572, 0.036765218595172865, 0.01717964899386281, 0.04004892883899669, 0.045007841920076], [0.03963266910343878, 0.03084555446749317, 0.04806019058604774, 0.04121646588662754, 0.04532682064554904]]","[[0.024358900709245995, 0.03371254104509103, 0.04941416184420135, 0.05028895086512241, 0.04235076736083168], [0.04699663615921984, 0.053105182049377996, 0.03807761257225344, 0.01920409525411138, 0.05153177086630508], [0.03797040382336879, 0.03549368842234518, 0.04430436510133059, 0.0316395733684485, 0.026956457691058075], [0.06779483515009982, 0.05033872735386109, 0.052949834255064096, 0.025237515485427558, 0.05782173400274927], [0.0387187265032035, 0.036982716336763276, 0.024687546115691236, 0.03775108010354801, 0.02231217756128094]]"
random_5x5_d1,5,1,5,5,1250,2500,0.07,20.0,5.0,0.3846980485880075,0.42008165194563374,1,0.06999999999999984,0.07000000000000584,-5.995204332975845e-15,0.6795784494532634,0.1344238978305662,0.12913967577180974,0.01079814403391483,0.006630007822348647,13.497680042393538,16.575019555871616,0.0,0.0,0.0,0.0,False,"[[0.03779001110125569, 0.04657384402867941, 0.038840988643057746, 0.02755791256963491, 0.0443911922274581], [0.0266926229938477, 0.01079814403391483, 0.0860975718182692, 0.05507414453749262, 0.027773914874434504], [0.07118467592843566, 0.04073713592699931, 0.04019686179201152, 0.03641225283492366, 0.026572333472295023], [0.03899345936731483, 0.02375496383901377, 0.0468223157880468, 0.04515775038490266, 0.04665054664134071], [0.042567062220795975, 0.025095022317252844, 0.020593936606019617, 0.02538518620569689, 0.06828614984690606]]","[[0.014904862855113022, 0.02576792973304806, 0.006630007822348647, 0.019602111459279408, 0.03643235577682614], [0.10105710761584843, 0.036638618262706805, 0.022092927340689895, 0.09044809156301006, 0.05300612534422169], [0.11547947692321789, 0.01921780586696825, 0.02495723665440495, 0.019187079974391213, 0.05347632263582572], [0.11378451392873447, 0.04449618539673482, 0.025577324179514062, 0.048141480044045164, 0.03711632489228884], [0.012915333983892822, 0.034358334761191045, 0.009710797573785738, 0.020021667260929275, 0.014979978150983548]]"
random_5x5_d2,5,2,5,5,625,2500,0.15,5.0,1.2,0.643550019035126,0.5022934746339255,1,0.1499999999999997,0.1499999999999999,-2.220446049250313e-16,0.9762773387562786,0.2752354049963117,0.26265960414271716,0.001872751069105064,0.0002314025182170877,1.170469418190665,0.5785062955427193,0.0,0.04,0.04,0.12,True,"[[0.045233590812334336, 0.05060048204945397, 0.06125121484157925, 0.017198855466324166, 0.13668291147483208], [0.0642607155477236, 0.016556398747676705, 0.03137697152964469, 0.013149187313703624, 0.06509574940893098], [0.04471194839850682, 0.008251574691625197, 0.09195732904998578, 0.016827883585440295, 0.03775436443645279], [0.01646123687093698, 0.03138022410044435, 0.013321650940744511, 0.016312449532855662, 0.01754707836329465], [0.12904528069242263, 0.01912708744740426, 0.008198977806646678, 0.001872751069105064, 0.04582408582193102]]","[[0.06672960203026952, 0.0010231101407704413, 0.015076020733513147, 0.03015298073811306, 0.014462111639385511], [0.11222864526784383, 0.004811468807435075, 0.030401842250880745, 0.05671078975546318, 0.07273958897697713], [0.0672866027990601, 0.0015120380063458896, 0.08954993540631495, 0.28700639386830373, 0.0251803893247938], [0.07118452638248587, 0.0020811103971147614, 0.013709832344835188, 0.011684662291186119, 0.008426459168821558], [0.004683251011044779, 0.0002314025182170877, 0.002836059055843263, 0.00852327662853802, 0.0017679004564432393]]"
random_5x5_d3,5,3,5,5,5000,5000,0.03,1.0,0.5,0.36043771695685056,0.40644689226123853,1,0.03000000000000025,0.03000000000000025,0.0,1.2649094513928545,0.060212061507869744,0.048850623988971276,0.0002861258645755659,1.0036655965966917e-05,1.4306293228778295,0.05018327982983459,0.0,0.2,0.0,0.28,False,"[[0.006531606099059815, 0.018855600755108354, 0.05653354132670819, 0.1200849071554987, 0.05972748488427044], [0.0002861258645755659, 0.0013907630361994971, 0.016424895778113797, 0.04044428631839003, 0.0067955393749918585], [0.0024388314629137605, 0.02254006645007122, 0.053728466411300066, 0.1556499620108852, 0.016848805982701495], [0.003210103437106191, 0.017692475443368324, 0.03806428092777274, 0.15086825069237284, 0.02021786790589686], [0.0032193917044112176, 0.008004394420999948, 0.052004594202479805, 0.11509850690719221, 0.01333925144761194]]","[[0.0010644320600216126, 0.0002565960036313358, 0.0026056834511531267, 0.01733294667032656, 0.0018772928550281358], [0.05901850961853897, 0.004780033425571754, 0.09706023028649793, 0.21412933619897456, 0.19346469465033067], [0.004116086399480998, 0.0007144673642548705, 0.022029305700578143, 0.041861897445333036, 0.005315737471316593], [0.014647509730370498, 0.004667132385289397, 0.04974974644899886, 0.14009338142948446, 0.12476127304362335], [6.780801306575101e-05, 1.0036655965966917e-05, 7.648952875723879e-05, 0.00020146484549539616, 9.790831791090811e-05]]"
random_5x5_d4,5,4,5,5,500,1000,0.07,10.0,0.8,0.39489719613163576,0.3668186357991149,1,0.07000000000000006,0.06999999999999984,2.220446049250313e-16,1.116443524978797,0.13311274277210888,0.1372058358774645,0.010725320735300829,0.0003733702395502294,5.362660367650414,0.3733702395502294,0.0,0.04,0.0,0.2,False,"[[0.03565027103158311, 0.07206299338134946, 0.03190336750196288, 0.03400605824343657, 0.023044768170414245], [0.024909837188539688, 0.029559569853583875, 0.028520061654219334, 0.02877412622876043, 0.049555180581738155], [0.013697041080137825, 0.06876836130945681, 0.059713008700997924, 0.010725320735300829, 0.01968543835677387], [0.025967663067109986, 0.06972336195050241, 0.05202823864156795, 0.014015012929028303, 0.01890530078187457], [0.03990952749777889, 0.05530365246658103, 0.09758075968707615, 0.07408609698875275, 0.021904981971472857]]","[[0.07891128169546932, 0.02675231408604894, 0.01916021265099052, 0.17564166204811146, 0.045532007519737704], [0.004325253638303789, 0.0046760306507412095, 0.0003733702395502294, 0.0031802590152021745, 0.0032564068389942026], [0.0865585923018023, 0.04267444757170724, 0.006330619490845578, 0.07981681750608782, 0.12959038893626906], [0.0756459091470658, 0.04480406996668636, 0.010552151799615274, 0.04629971319318303, 0.03592226453733146], [0.021813492538718577, 0.016393780147491252, 0.004654834798983615, 0.017379355269877998, 0.019754764411185132]]"
random_5x5_d5,5,5,5,5,250,1000,0.15,2.0,20.0,0.6073650134585916,0.6195321651557352,1,0.1499999999999999,0.14999999999999947,4.440892098500626e-16,0.8814361456166923,0.25015906636766105,0.2582295473092831,0.007685158754479651,0.007914763886317932,1.9212896886199127,7.914763886317933,0.0,0.0,0.12,0.0,False,"[[0.029127005196102968, 0.03277418115776876, 0.013282520549049989, 0.019955802225233597, 0.047713899351473174], [0.04759634216916799, 0.007685158754479651, 0.024238962053753088, 0.03247043396851133, 0.014758921170982405], [0.13460157734412026, 0.026961200583709197, 0.0611687003901759, 0.015175320255827476, 0.05869491563211038], [0.021607968032062455, 0.034209151743302586, 0.08998246355956989, 0.07835626968495486, 0.013222815051250697], [0.09642670098476211, 0.008794516849148858, 0.062128269001006216, 0.014698103224229514, 0.014368801067246648]]","[[0.04936017509655164, 0.00883289697092869, 0.07419311996110715, 0.07720877295621473, 0.014755141589773507], [0.0230477444219119, 0.031799483868308616, 0.051379150833720987, 0.06282956018412401, 0.031819039168734686], [0.017109861295124887, 0.03248841816254939, 0.030804766279018514, 0.050916028223468204, 0.09588450945312954], [0.01428927694915472, 0.02607857795952051, 0.011379115635876525, 0.05074884845483908, 0.045505431300618286], [0.04940015196362986, 0.08436617442065977, 0.025855106271168625, 0.03203388469354831, 0.007914763886317932]]"
random_5x10_d0,6,0,5,10,5000,5000,0.03,50.0,50.0,0.2537420963734258,0.26177594786590064,1,0.02999999999996472,0.030000000000010463,-4.574118861455645e-14,0.33424915547591316,0.05802304760897903,0.05725514310460051,0.008959302564587027,0.00776563385505059,44.796512822935135,38.828169275252954,0.0,0.0,0.0,0.0,False,"[[0.025843041521723436, 0.010583281337342675, 0.027292231706268717, 0.026627333713749007, 0.01865986440016936, 0.023108199653911653, 0.015107501829181944, 0.02762825820523919, 0.013523312942556093, 0.01746897240784932], [0.012116916194403509, 0.01787104090496193, 0.012470764277511483, 0.014037532477941362, 0.016810685625186332, 0.023942940655047863, 0.011260397273474476, 0.012853660914803906, 0.022980811711106896, 0.014744142541588784], [0.016388064506857456, 0.008959302564587027, 0.01564286436841323, 0.015517133578722133, 0.022346948411381316, 0.026372835985542475, 0.030697211796157003, 0.033441642102232376, 0.020727126594931703, 0.02476998723491545], [0.025060282280829876, 0.021430490821743604, 0.01761751628946227, 0.021304485030224262, 0.01746183253894776, 0.017125281009839344, 0.014765871327597508, 0.020694266762914332, 0.018813634088992726, 0.019193165035213955], [0.03042301770354213, 0.022155433706097363, 0.02823809720089099, 0.01799164125406278, 0.015065415310227835, 0.02255839837937106, 0.02001944340366377, 0.016123909474426542, 0.026522315279069016, 0.02764149566512481]]","[[0.022386041699646825, 0.00776563385505059, 0.021961638299589126, 0.014919493100658786, 0.015901346037983696, 0.015977639492584184, 0.018721887247854348, 0.017659499317320686, 0.031807720040634195, 0.021232569511419594], [0.019014158672381567, 0.022687270311256332, 0.017952192920482942, 0.021086235037265744, 0.009955533746602518, 0.023833221557753515, 0.015798227604041985, 0.015274733296734334, 0.029090805775066546, 0.025414951699240674], [0.021373878671047772, 0.026600550599065003, 0.02324627219583993, 0.029062624036178895, 0.035256820794804036, 0.022347505502090494, 0.023549937749031018, 0.021155405357225265, 0.0279887927538618, 0.020439432072085796], [0.011871674423066558, 0.021722042840242158, 0.014713799229904099, 0.02172767167810738, 0.014152927860593327, 0.014000126388856362, 0.028023414186474423, 0.01580015928517376, 0.017982699749480656, 0.013509392152485124], [0.024905454092194204, 0.02793150235246791, 0.015073146803192064, 0.016916092969361713, 0.01201727520540458, 0.013616302741220615, 0.015030284905028531, 0.022224667166139443, 0.030204587486780385, 0.009114759529028502]]"
random_5x10_d1,6,1,5,10,2500,5000,0.07,20.0,5.0,0.37721190331151533,0.3696185233317794,1,0.06999999999999984,0.06999999999999984,0.0,0.641172273416913,0.13448668813844525,0.13821945698453109,0.005890814223598349,0.0018450256325954672,14.727035558995873,9.225128162977336,0.0,0.0,0.0,0.0,True,"[[0.0287409750515983, 0.031244265600836613, 0.026480819547010724, 0.011375347219673397, 0.03145330774343544, 0.027413528095992436, 0.032812472487278165, 0.020406254540698207, 0.010990351411060018, 0.017002218675598525], [0.026919443037541367, 0.02435841783328892, 0.005890814223598349, 0.0232667951107521, 0.01743357704931961, 0.021501629438551516, 0.011972648336072738, 0.03376071376519946, 0.02067458112069732, 0.06050042343955698], [0.01799763727974925, 0.016159136743862892, 0.013636015598337523, 0.012267955854262056, 0.013528631083450406, 0.007293483794173879, 0.02502327040408351, 0.01595046595280525, 0.012128823264603463, 0.011867539481461893], [0.010607846303685761, 0.01077006542770644, 0.009014313071309094, 0.0064566600557352735, 0.024345817302502164, 0.020285951447598007, 0.010659379667380533, 0.02063166536066549, 0.015270578273963685, 0.013577428583317293], [0.022834950984873564, 0.024533127418135327, 0.019641437407548725, 0.022255605974090917, 0.026087950242378734, 0.011692535653330376, 0.02228274518317989, 0.022143569055065006, 0.04325193912789021, 0.013604890275093236]]","[[0.029697658036945282, 0.015891191258499176, 0.03337140253797255, 0.013511243980381898, 0.02434008292159581, 0.021428015430974154, 0.009706760097183548, 0.013367490372942614, 0.023773630781915116, 0.058813562940304376], [0.04031822121161045, 0.009562251211795346, 0.042349640092751537, 0.028572473793389282, 0.021084081974616486, 0.025109534579078517, 0.029700236714932837, 0.049879306436048224, 0.013583335184905617, 0.025388593362431815], [0.005761422412857073, 0.0018450256325954672, 0.01258558180005539, 0.003097053115227051, 0.011159877088242329, 0.003261914643927596, 0.0049670684640394785, 0.004256094051274065, 0.0067840265249136875, 0.008893214263517565], [0.03643370665748963, 0.019938870610872954, 0.023029221812655737, 0.01994586747515997, 0.03159280265130761, 0.03855206988008416, 0.01836869713889838, 0.009255871619964728, 0.022933832408509165, 0.03954752423873249], [0.013190078034753585, 0.012865017933850658, 0.048179962898098325, 0.006722669679505139, 0.01450712966798067, 0.013539933916754962, 0.011332497547489146, 0.008794211884845443, 0.009644386056249912, 0.009565656969872974]]"
random_5x10_d2,6,2,5,10,1250,5000,0.15,5.0,1.2,0.5553492091457498,0.8091298800105777,1,0.1499999999999999,0.14999999999999947,4.440892098500626e-16,1.4055329389199764,0.28370766352036403,0.2599937747271447,0.0016274840724824872,5.474527412584781e-05,2.034355090603109,0.27372637062923905,0.0,0.08,0.0,0.16,False,"[[0.03490814234013558, 0.0034478020944068836, 0.009620891294299515, 0.009536616379044034, 0.0166219925716076, 0.006041408875991127, 0.010085507569967567, 0.009445202016298148, 0.017193948252327586, 0.020245934603698734], [0.007252106365288218, 0.0016274840724824872, 0.006773927457426283, 0.02810039639019231, 0.007388677781025478, 0.00338736408183732, 0.019132433944115162, 0.020440411034588653, 0.028424752433431233, 0.016373854401295858], [0.018237601614090274, 0.006233624177705065, 0.008802005264322902, 0.007950001434663494, 0.044468566037378636, 0.014497202961501247, 0.005454468499253388, 0.021513214177992603, 0.05948922048860287, 0.024016905255795355], [0.009850665497471644, 0.005731274296431955, 0.006233885343011216, 0.08208387146557333, 0.023083162061931, 0.009074930125839242, 0.003468098345448279, 0.009501649720635606, 0.01425752830053958, 0.01203201039276363], [0.050632927147500985, 0.0222871733095391, 0.04958723040243155, 0.03873823700907115, 0.04099514689672749, 0.005749710454574831, 0.022908141832306987, 0.013265618480306898, 0.0335255408852514, 0.06028153416187859]]","[[0.001259371015495651, 0.026004311734650905, 0.005306975150575842, 0.03253189194626617, 0.01325681614661919, 0.05841558028759992, 0.07833964867861762, 0.00016660826615926612, 0.011640821183777343, 0.011061610233194992], [0.00027147158668546075, 0.035995749680767276, 0.0054761957485665565, 0.0010794432079393513, 0.0015701627328076123, 0.0048433118824682654, 0.012501566914324231, 7.302124811302985e-05, 0.004749912180809266, 0.007565963646721455], [0.0005200114403870717, 0.010855489272600985, 0.011365275690971777, 0.001669207601569245, 0.0004346129398973887, 0.0025830826430432523, 0.026761752996127583, 8.005280110581311e-05, 0.0003750346003474983, 0.00043260744441409504], [0.007234827440388012, 0.07423178448094152, 0.07013409166629936, 0.02299934435946065, 0.09925712456804696, 0.016900863938247284, 0.1404770920075654, 0.00030024100260324143, 0.0411067280695126, 0.10404294244028026], [0.0003759725287268688, 0.011460355613993297, 0.0045782231222395485, 0.0008193912076916506, 0.00022880773596012559, 0.000813042370880577, 0.02068601741331942, 5.474527412584781e-05, 0.0076011201475024645, 0.009509723709590717]]"
random_5x10_d3,6,3,5,10,10000,10000,0.03,1.0,0.5,0.3190823221317461,0.29731108600512685,1,0.029999999999998028,0.029999999999996696,1.3322676295501878e-15,1.2030240398601355,0.059440741098884045,0.05764693583133218,9.29394859641768e-05,1.8257865312024364e-05,0.929394859641768,0.18257865312024363,0.02,0.02,0.06,0.14,False,"[[0.0020529186515900848, 0.015608358425985677, 0.017220319048861916, 0.00037914284468994213, 0.005287123956663656, 0.0016499106385794993, 0.021803098001784066, 0.009562424905992403, 0.018068322464039627, 0.0685148668361977], [0.0059243783009115415, 0.029087555784202163, 0.02380149941019342, 0.0006989206432131969, 0.01592035217799658, 0.005542562483812533, 0.062274756068779524, 0.025690515419893117, 0.01439204199866234, 0.10977139170270088], [0.0014154733212847648, 0.0016506866726221344, 0.004008081412901397, 9.29394859641768e-05, 0.002087334719360411, 0.0009130392641855707, 0.005357551524737789, 0.0027667202843331086, 0.004442703432757798, 0.008940003973070149], [0.010120179048747038, 0.008941039456497584, 0.01920714126476142, 0.00027478322135878125, 0.0075685158194101895, 0.0013192679927073122, 0.0349454111515687, 0.011054700589128733, 0.008813932186957913, 0.025908161386702457], [0.010773048602130478, 0.03896583467636464, 0.054331825056780705, 0.0007783395967824177, 0.01024594597154611, 0.006427368735822688, 0.058254912448899236, 0.03143200298957393, 0.02119442906106618, 0.15451816688722622]]","[[0.0005455606778653747, 0.0006112181219353298, 0.00016751502319641698, 9.14595972011053e-05, 1.8257865312024364e-05, 0.00010365139449194841, 0.0003940600700992482, 0.0026299413780068643, 0.0006265895978321638, 0.0003167893096632317], [0.06602166251932574, 0.011737591182246246, 0.007714168330105216, 0.004979377770601271, 0.000737621502105651, 0.006559281970468468, 0.01583841158590336, 0.07771224649191208, 0.018145498261107864, 0.005906169652873158], [0.053803473157036374, 0.005648446878912729, 0.003331189481727245, 0.001226114539500625, 0.0003213845089253662, 0.00321309601432554, 0.010073563542125099, 0.04138078151669824, 0.018356676782348688, 0.005225141617811879], [0.018270433441811944, 0.00514661853150593, 0.0011178021421929803, 0.0010496874767676454, 0.0004490079886207853, 0.0016894458579587834, 0.003842146049445533, 0.01944374377219462, 0.007768031998364517, 0.0034939856943557186], [0.09075824088738733, 0.039132726256311645, 0.014546261782147931, 0.012205026923914094, 0.0027613322720356015, 0.023509125481480788, 0.07352736396018995, 0.20648061317057861, 0.06780779305206908, 0.0435636729190019]]"
