configuration_id,pair_id,shape,profile,n_p,n_q,target_mi_p,target_mi_q,section,method,replicates,rejected,valid,rate,valid_rate,rate_mcse,paired_minus_wald,paired_mcse
config_8be244c92203b43d,pair_308be584e4c09575,2x2,different_skew,50,50,0.02,0.02,main,kurtosis_welch,20000,121,20000,0.00605,1.0,0.0005483337259370428,-0.00185,0.0003038642652148878
config_8be244c92203b43d,pair_308be584e4c09575,2x2,different_skew,50,50,0.02,0.02,main,expanded_welch,20000,70,20000,0.0035,1.0,0.00041759729405253576,-0.0044,0.00046802024758295173
config_8be244c92203b43d,pair_308be584e4c09575,2x2,different_skew,50,50,0.02,0.02,main,observed_support_wald,20000,225,20000,0.01125,1.0,0.0007457693175506753,0.00335,0.00041466549455388573
config_1f7e29046a79aef7,pair_f3474ff3b883c7ca,2x2,different_skew,50,50,0.02,0.021,main,normal_wald,20000,182,19999,0.0091,0.99995,0.0006714607211147946,0.0,0.0
config_1f7e29046a79aef7,pair_f3474ff3b883c7ca,2x2,different_skew,50,50,0.02,0.021,main,hutcheson_welch,20000,148,19999,0.0074,0.99995,0.0006060214517655295,-0.0017,0.0002913069566404986
config_1f7e29046a79aef7,pair_f3474ff3b883c7ca,2x2,different_skew,50,50,0.02,0.021,main,simple_welch,20000,148,19999,0.0074,0.99995,0.0006060214517655295,-0.0017,0.0002913069566404986
config_1f7e29046a79aef7,pair_f3474ff3b883c7ca,2x2,different_skew,50,50,0.02,0.021,main,kurtosis_welch,20000,134,19999,0.0067,0.99995,0.0005768496337868301,-0.0024,0.00034600286978476774
config_1f7e29046a79aef7,pair_f3474ff3b883c7ca,2x2,different_skew,50,50,0.02,0.021,main,expanded_welch,20000,96,19999,0.0048,0.99995,0.0004887207791776404,-0.0043,0.00046269450430085665
config_1f7e29046a79aef7,pair_f3474ff3b883c7ca,2x2,different_skew,50,50,0.02,0.021,main,observed_support_wald,20000,234,19999,0.0117,0.99995,0.0007603653726992043,0.0026,0.0003737231374281935
config_da3c127c2704e966,pair_a3c9f50d8e0225c2,2x2,different_skew,50,50,0.02,0.022,main,normal_wald,20000,199,20000,0.00995,1.0,0.0007018189759475017,0.0,0.0
config_da3c127c2704e966,pair_a3c9f50d8e0225c2,2x2,different_skew,50,50,0.02,0.022,main,hutcheson_welch,20000,171,20000,0.00855,1.0,0.0006510336972845569,-0.0014,0.00026439647364283006
config_da3c127c2704e966,pair_a3c9f50d8e0225c2,2x2,different_skew,50,50,0.02,0.022,main,simple_welch,20000,170,20000,0.0085,1.0,0.000649143666687121,-0.00145,0.0002690696841428745
config_da3c127c2704e966,pair_a3c9f50d8e0225c2,2x2,different_skew,50,50,0.02,0.022,main,kurtosis_welch,20000,159,19999,0.00795,0.99995,0.0006279648676478645,-0.002,0.00031591927805930503
config_da3c127c2704e966,pair_a3c9f50d8e0225c2,2x2,different_skew,50,50,0.02,0.022,main,expanded_welch,20000,99,19999,0.00495,0.99995,0.0004962608940869712,-0.005,0.0004987609027599358
config_da3c127c2704e966,pair_a3c9f50d8e0225c2,2x2,different_skew,50,50,0.02,0.022,main,observed_support_wald,20000,244,20000,0.0122,1.0,0.0007762460949982293,0.00225,0.00033504102379317853
config_174b9d18670e96bf,pair_ec6b5fcc8cd2e2a2,2x2,different_skew,50,50,0.02,0.025,main,normal_wald,20000,187,19999,0.00935,0.99995,0.0006805357264684933,0.0,0.0
config_174b9d18670e96bf,pair_ec6b5fcc8cd2e2a2,2x2,different_skew,50,50,0.02,0.025,main,hutcheson_welch,20000,163,19999,0.00815,0.99995,0.0006357506390087232,-0.0012,0.00024480808105499193
config_174b9d18670e96bf,pair_ec6b5fcc8cd2e2a2,2x2,different_skew,50,50,0.02,0.025,main,simple_welch,20000,163,19999,0.00815,0.99995,0.0006357506390087232,-0.0012,0.00024480808105499193
config_174b9d18670e96bf,pair_ec6b5fcc8cd2e2a2,2x2,different_skew,50,50,0.02,0.025,main,kurtosis_welch,20000,153,19999,0.00765,0.99995,0.0006160956703305095,-0.0017,0.0002913069566404986
config_174b9d18670e96bf,pair_ec6b5fcc8cd2e2a2,2x2,different_skew,50,50,0.02,0.025,main,expanded_welch,20000,107,19999,0.00535,0.99995,0.0005158186454559393,-0.004,0.000446329430463671
config_174b9d18670e96bf,pair_ec6b5fcc8cd2e2a2,2x2,different_skew,50,50,0.02,0.025,main,observed_support_wald,20000,237,19999,0.01185,0.99995,0.0007651659133808824,0.0025,0.0003601305106475081
config_c7ef949c265f7d46,pair_416685eb037a66f0,2x2,different_skew,50,50,0.02,0.03,main,normal_wald,20000,268,20000,0.0134,1.0,0.000813032594672563,0.0,0.0
config_c7ef949c265f7d46,pair_416685eb037a66f0,2x2,different_skew,50,50,0.02,0.03,main,hutcheson_welch,20000,230,20000,0.0115,1.0,0.0007539147829827984,-0.0019,0.00030793544974890534
config_c7ef949c265f7d46,pair_416685eb037a66f0,2x2,different_skew,50,50,0.02,0.03,main,simple_welch,20000,230,20000,0.0115,1.0,0.0007539147829827984,-0.0019,0.00030793544974890534
config_c7ef949c265f7d46,pair_416685eb037a66f0,2x2,different_skew,50,50,0.02,0.03,main,kurtosis_welch,20000,214,19999,0.0107,0.99995,0.0007275132301202502,-0.0027,0.00036693627799879033
config_c7ef949c265f7d46,pair_416685eb037a66f0,2x2,different_skew,50,50,0.02,0.03,main,expanded_welch,20000,163,19999,0.00815,0.99995,0.0006357506390087232,-0.00525,0.0005110136316641538
config_c7ef949c265f7d46,pair_416685eb037a66f0,2x2,different_skew,50,50,0.02,0.03,main,observed_support_wald,20000,308,20000,0.0154,1.0,0.0008707135005270103,0.002,0.00031591927805930503
config_871e346d0dc41b52,pair_f79a47be5e38070d,2x2,different_skew,50,50,0.02,0.04,main,normal_wald,20000,348,20000,0.0174,1.0,0.000924587475580326,0.0,0.0
config_871e346d0dc41b52,pair_f79a47be5e38070d,2x2,different_skew,50,50,0.02,0.04,main,hutcheson_welch,20000,304,20000,0.0152,1.0,0.000865128892131109,-0.0022,0.0003313057321786158
config_871e346d0dc41b52,pair_f79a47be5e38070d,2x2,different_skew,50,50,0.02,0.04,main,simple_welch,20000,304,20000,0.0152,1.0,0.000865128892131109,-0.0022,0.0003313057321786158
config_871e346d0dc41b52,pair_f79a47be5e38070d,2x2,different_skew,50,50,0.02,0.04,main,kurtosis_welch,20000,278,19998,0.0139,0.9999,0.0008278523419064537,-0.0035,0.0004176077343764009
config_871e346d0dc41b52,pair_f79a47be5e38070d,2x2,different_skew,50,50,0.02,0.04,main,expanded_welch,20000,216,19998,0.0108,0.9999,0.0007308679771340375,-0.0066,0.0005725717351735029
config_871e346d0dc41b52,pair_f79a47be5e38070d,2x2,different_skew,50,50,0.02,0.04,main,observed_support_wald,20000,370,20000,0.0185,1.0,0.0009528313072102532,0.0011,0.0002448315688894229
config_e9d9809ebf11d319,pair_308be584e4c09575,2x2,different_skew,100,100,0.02,0.02,main,normal_wald,20000,228,20000,0.0114,1.0,0.0007506677027819967,0.0,0.0
config_e9d9809ebf11d319,pair_308be584e4c09575,2x2,different_skew,100,100,0.02,0.02,main,hutcheson_welch,20000,205,20000,0.01025,1.0,0.0007122126613589512,-0.00115,0.0002396596479120794
config_e9d9809ebf11d319,pair_308be584e4c09575,2x2,different_skew,100,100,0.02,0.02,main,simple_welch,20000,204,20000,0.0102,1.0,0.0007104913792580457,-0.0012,0.00024480808105499193
config_e9d9809ebf11d319,pair_308be584e4c09575,2x2,different_skew,100,100,0.02,0.02,main,kurtosis_welch,20000,202,20000,0.0101,1.0,0.0007070357133837017,-0.0013,0.0002547915735209799
config_e9d9809ebf11d319,pair_308be584e4c09575,2x2,different_skew,100,100,0.02,0.02,main,expanded_welch,20000,82,20000,0.0041,1.0,0.0004518401265934667,-0.0073,0.0006019581527655257
config_e9d9809ebf11d319,pair_308be584e4c09575,2x2,different_skew,100,100,0.02,0.02,main,observed_support_wald,20000,228,20000,0.0114,1.0,0.0007506677027819967,0.0,0.0
config_0db9176dc09d340e,pair_f3474ff3b883c7ca,2x2,different_skew,100,100,0.02,0.021,main,normal_wald,20000,266,20000,0.0133,1.0,0.0008100342585347857,0.0,0.0
config_0db9176dc09d340e,pair_f3474ff3b883c7ca,2x2,different_skew,100,100,0.02,0.021,main,hutcheson_welch,20000,230,20000,0.0115,1.0,0.0007539147829827984,-0.0018,0.000299737371918495
config_0db9176dc09d340e,pair_f3474ff3b883c7ca,2x2,different_skew,100,100,0.02,0.021,main,simple_welch,20000,230,20000,0.0115,1.0,0.0007539147829827984,-0.0018,0.000299737371918495
config_0db9176dc09d340e,pair_f3474ff3b883c7ca,2x2,different_skew,100,100,0.02,0.021,main,kurtosis_welch,20000,228,20000,0.0114,1.0,0.0007506677027819967,-0.0019,0.00030793544974890534
config_0db9176dc09d340e,pair_f3474ff3b883c7ca,2x2,different_skew,100,100,0.02,0.021,main,expanded_welch,20000,115,20000,0.00575,1.0,0.0005346464953593168,-0.00755,0.0006121017958072182
config_0db9176dc09d340e,pair_f3474ff3b883c7ca,2x2,different_skew,100,100,0.02,0.021,main,observed_support_wald,20000,266,20000,0.0133,1.0,0.0008100342585347857,0.0,0.0
config_cb0b7753c5273529,pair_a3c9f50d8e0225c2,2x2,different_skew,100,100,0.02,0.022,main,normal_wald,20000,287,20000,0.01435,1.0,0.0008409541455989143,0.0,0.0
config_cb0b7753c5273529,pair_a3c9f50d8e0225c2,2x2,different_skew,100,100,0.02,0.022,main,hutcheson_welch,20000,261,20000,0.01305,1.0,0.0008024866821324825,-0.0013,0.0002547915735209799
config_cb0b7753c5273529,pair_a3c9f50d8e0225c2,2x2,different_skew,100,100,0.02,0.022,main,simple_welch,20000,261,20000,0.01305,1.0,0.0008024866821324825,-0.0013,0.0002547915735209799
config_cb0b7753c5273529,pair_a3c9f50d8e0225c2,2x2,different_skew,100,100,0.02,0.022,main,kurtosis_welch,20000,255,20000,0.01275,1.0,0.0007933296130865152,-0.0016,0.000282623413396148
config_cb0b7753c5273529,pair_a3c9f50d8e0225c2,2x2,different_skew,100,100,0.02,0.022,main,expanded_welch,20000,119,20000,0.00595,1.0,0.0005438105138740884,-0.0084,0.0006453625528656216
config_cb0b7753c5273529,pair_a3c9f50d8e0225c2,2x2,different_skew,100,100,0.02,0.022,main,observed_support_wald,20000,288,20000,0.0144,1.0,0.0008423965811896438,5e-05,4.9999999999999996e-05
config_170c26ab387d2359,pair_ec6b5fcc8cd2e2a2,2x2,different_skew,100,100,0.02,0.025,main,normal_wald,20000,325,20000,0.01625,1.0,0.0008940340457723073,0.0,0.0
config_170c26ab387d2359,pair_ec6b5fcc8cd2e2a2,2x2,different_skew,100,100,0.02,0.025,main,hutcheson_welch,20000,304,20000,0.0152,1.0,0.000865128892131109,-0.00105,0.00022901418596861793
config_170c26ab387d2359,pair_ec6b5fcc8cd2e2a2,2x2,different_skew,100,100,0.02,0.025,main,simple_welch,20000,304,20000,0.0152,1.0,0.000865128892131109,-0.00105,0.00022901418596861793
config_170c26ab387d2359,pair_ec6b5fcc8cd2e2a2,2x2,different_skew,100,100,0.02,0.025,main,kurtosis_welch,20000,295,20000,0.01475,1.0,0.0008524211840399087,-0.0015,0.000273662647363918
config_170c26ab387d2359,pair_ec6b5fcc8cd2e2a2,2x2,different_skew,100,100,0.02,0.025,main,expanded_welch,20000,152,20000,0.0076,1.0,0.0006140944552754079,-0.00865,0.0006548131901662494
config_170c26ab387d2359,pair_ec6b5fcc8cd2e2a2,2x2,different_skew,100,100,0.02,0.025,main,observed_support_wald,20000,325,20000,0.01625,1.0,0.0008940340457723073,0.0,0.0
config_b2f5c75b29734843,pair_416685eb037a66f0,2x2,different_skew,100,100,0.02,0.03,main,normal_wald,20000,389,20000,0.01945,1.0,0.0009765167049262393,0.0,0.0
config_b2f5c75b29734843,pair_416685eb037a66f0,2x2,different_skew,100,100,0.02,0.03,main,hutcheson_welch,20000,352,20000,0.0176,1.0,0.0009297913744491288,-0.00185,0.0003038642652148878
config_b2f5c75b29734843,pair_416685eb037a66f0,2x2,different_skew,100,100,0.02,0.03,main,simple_welch,20000,351,20000,0.01755,1.0,0.0009284933360019338,-0.0019,0.00030793544974890534
config_b2f5c75b29734843,pair_416685eb037a66f0,2x2,different_skew,100,100,0.02,0.03,main,kurtosis_welch,20000,336,20000,0.0168,1.0,0.0009087838026725608,-0.00265,0.0003635319556437077
config_b2f5c75b29734843,pair_416685eb037a66f0,2x2,different_skew,100,100,0.02,0.03,main,expanded_welch,20000,185,20000,0.00925,1.0,0.0006769208779466031,-0.0102,0.0007105091422086405
config_b2f5c75b29734843,pair_416685eb037a66f0,2x2,different_skew,100,100,0.02,0.03,main,observed_support_wald,20000,389,20000,0.01945,1.0,0.0009765167049262393,0.0,0.0
config_ad07734b693694d2,pair_f79a47be5e38070d,2x2,different_skew,100,100,0.02,0.04,main,normal_wald,20000,693,20000,0.03465,1.0,0.001293239681961546,0.0,0.0
config_ad07734b693694d2,pair_f79a47be5e38070d,2x2,different_skew,100,100,0.02,0.04,main,hutcheson_welch,20000,648,20000,0.0324,1.0,0.0012520031948841026,-0.00225,0.00033504102379317853
config_ad07734b693694d2,pair_f79a47be5e38070d,2x2,different_skew,100,100,0.02,0.04,main,simple_welch,20000,648,20000,0.0324,1.0,0.0012520031948841026,-0.00225,0.00033504102379317853
config_ad07734b693694d2,pair_f79a47be5e38070d,2x2,different_skew,100,100,0.02,0.04,main,kurtosis_welch,20000,627,20000,0.03135,1.0,0.0012322170567720609,-0.0033,0.00040554127186534207
config_ad07734b693694d2,pair_f79a47be5e38070d,2x2,different_skew,100,100,0.02,0.04,main,expanded_welch,20000,379,20000,0.01895,1.0,0.0009641290759021845,-0.0157,0.0008790416006690384
config_ad07734b693694d2,pair_f79a47be5e38070d,2x2,different_skew,100,100,0.02,0.04,main,observed_support_wald,20000,693,20000,0.03465,1.0,0.001293239681961546,0.0,0.0
config_53e7da32ac5c61fc,pair_308be584e4c09575,2x2,different_skew,250,250,0.02,0.02,main,normal_wald,20000,590,20000,0.0295,1.0,0.0011964478676482315,0.0,0.0
config_53e7da32ac5c61fc,pair_308be584e4c09575,2x2,different_skew,250,250,0.02,0.02,main,hutcheson_welch,20000,569,20000,0.02845,1.0,0.0011755976671463753,-0.00105,0.00022901418596861793
config_53e7da32ac5c61fc,pair_308be584e4c09575,2x2,different_skew,250,250,0.02,0.02,main,simple_welch,20000,569,20000,0.02845,1.0,0.0011755976671463753,-0.00105,0.00022901418596861793
config_53e7da32ac5c61fc,pair_308be584e4c09575,2x2,different_skew,250,250,0.02,0.02,main,kurtosis_welch,20000,569,20000,0.02845,1.0,0.0011755976671463753,-0.00105,0.00022901418596861793
config_53e7da32ac5c61fc,pair_308be584e4c09575,2x2,different_skew,250,250,0.02,0.02,main,expanded_welch,20000,309,20000,0.01545,1.0,0.0008721037065624707,-0.01405,0.0008322646863981502
config_53e7da32ac5c61fc,pair_308be584e4c09575,2x2,different_skew,250,250,0.02,0.02,main,observed_support_wald,20000,590,20000,0.0295,1.0,0.0011964478676482315,0.0,0.0
config_df76272f0a1ebce7,pair_f3474ff3b883c7ca,2x2,different_skew,250,250,0.02,0.021,main,normal_wald,20000,508,20000,0.0254,1.0,0.0011125385386583245,0.0,0.0
config_df76272f0a1ebce7,pair_f3474ff3b883c7ca,2x2,different_skew,250,250,0.02,0.021,main,hutcheson_welch,20000,496,20000,0.0248,1.0,0.0010996581286927315,-0.0006,0.0001731574404262166
config_df76272f0a1ebce7,pair_f3474ff3b883c7ca,2x2,different_skew,250,250,0.02,0.021,main,simple_welch,20000,496,20000,0.0248,1.0,0.0010996581286927315,-0.0006,0.0001731574404262166
config_df76272f0a1ebce7,pair_f3474ff3b883c7ca,2x2,different_skew,250,250,0.02,0.021,main,kurtosis_welch,20000,495,20000,0.02475,1.0,0.0010985772048427002,-0.00065,0.00018022346968403212
config_df76272f0a1ebce7,pair_f3474ff3b883c7ca,2x2,different_skew,250,250,0.02,0.021,main,expanded_welch,20000,256,20000,0.0128,1.0,0.0007948635102959502,-0.0126,0.0007887287903045209
config_df76272f0a1ebce7,pair_f3474ff3b883c7ca,2x2,different_skew,250,250,0.02,0.021,main,observed_support_wald,20000,508,20000,0.0254,1.0,0.0011125385386583245,0.0,0.0
config_98470ced074e76da,pair_a3c9f50d8e0225c2,2x2,different_skew,250,250,0.02,0.022,main,normal_wald,20000,577,20000,0.02885,1.0,0.0011835894030448229,0.0,0.0
config_98470ced074e76da,pair_a3c9f50d8e0225c2,2x2,different_skew,250,250,0.02,0.022,main,hutcheson_welch,20000,560,20000,0.028,1.0,0.0011665333257134148,-0.00085,0.00020607279854438577
config_98470ced074e76da,pair_a3c9f50d8e0225c2,2x2,different_skew,250,250,0.02,0.022,main,simple_welch,20000,560,20000,0.028,1.0,0.0011665333257134148,-0.00085,0.00020607279854438577
config_98470ced074e76da,pair_a3c9f50d8e0225c2,2x2,different_skew,250,250,0.02,0.022,main,kurtosis_welch,20000,553,20000,0.02765,1.0,0.0011594282534939365,-0.0012,0.00024480808105499193
config_98470ced074e76da,pair_a3c9f50d8e0225c2,2x2,different_skew,250,250,0.02,0.022,main,expanded_welch,20000,305,20000,0.01525,1.0,0.0008665286348413421,-0.0136,0.0008190149811065509
config_98470ced074e76da,pair_a3c9f50d8e0225c2,2x2,different_skew,250,250,0.02,0.022,main,observed_support_wald,20000,577,20000,0.02885,1.0,0.0011835894030448229,0.0,0.0
config_06e9e066a06eaea8,pair_ec6b5fcc8cd2e2a2,2x2,different_skew,250,250,0.02,0.025,main,normal_wald,20000,671,20000,0.03355,1.0,0.0012732713281151037,0.0,0.0
config_06e9e066a06eaea8,pair_ec6b5fcc8cd2e2a2,2x2,different_skew,250,250,0.02,0.025,main,hutcheson_welch,20000,660,20000,0.033,1.0,0.0012631508223486221,-0.00055,0.00016578977445085575
config_06e9e066a06eaea8,pair_ec6b5fcc8cd2e2a2,2x2,different_skew,250,250,0.02,0.025,main,simple_welch,20000,660,20000,0.033,1.0,0.0012631508223486221,-0.00055,0.00016578977445085575
config_06e9e066a06eaea8,pair_ec6b5fcc8cd2e2a2,2x2,different_skew,250,250,0.02,0.025,main,kurtosis_welch,20000,656,20000,0.0328,1.0,0.0012594474979132715,-0.00075,0.00019358137484643087
config_06e9e066a06eaea8,pair_ec6b5fcc8cd2e2a2,2x2,different_skew,250,250,0.02,0.025,main,expanded_welch,20000,377,20000,0.01885,1.0,0.0009616308413315371,-0.0147,0.0008510180442185578
config_06e9e066a06eaea8,pair_ec6b5fcc8cd2e2a2,2x2,different_skew,250,250,0.02,0.025,main,observed_support_wald,20000,671,20000,0.03355,1.0,0.0012732713281151037,0.0,0.0
config_3637c258b45591f1,pair_416685eb037a66f0,2x2,different_skew,250,250,0.02,0.03,main,normal_wald,20000,1002,20000,0.0501,1.0,0.0015425626405433266,0.0,0.0
config_3637c258b45591f1,pair_416685eb037a66f0,2x2,different_skew,250,250,0.02,0.03,main,hutcheson_welch,20000,969,20000,0.04845,1.0,0.0015182654165197863,-0.00165,0.0002869982463355307
config_3637c258b45591f1,pair_416685eb037a66f0,2x2,different_skew,250,250,0.02,0.03,main,simple_welch,20000,969,20000,0.04845,1.0,0.0015182654165197863,-0.00165,0.0002869982463355307
config_3637c258b45591f1,pair_416685eb037a66f0,2x2,different_skew,250,250,0.02,0.03,main,kurtosis_welch,20000,962,20000,0.0481,1.0,0.0015130497348071542,-0.002,0.00031591927805930503
config_3637c258b45591f1,pair_416685eb037a66f0,2x2,different_skew,250,250,0.02,0.03,main,expanded_welch,20000,620,20000,0.031,1.0,0.0012255406969986758,-0.0191,0.0009678875659481403
config_3637c258b45591f1,pair_416685eb037a66f0,2x2,different_skew,250,250,0.02,0.03,main,observed_support_wald,20000,1002,20000,0.0501,1.0,0.0015425626405433266,0.0,0.0
config_0c90027314b3a9be,pair_f79a47be5e38070d,2x2,different_skew,250,250,0.02,0.04,main,normal_wald,20000,2094,20000,0.1047,1.0,0.002164923901664906,0.0,0.0
config_0c90027314b3a9be,pair_f79a47be5e38070d,2x2,different_skew,250,250,0.02,0.04,main,hutcheson_welch,20000,2058,20000,0.1029,1.0,0.0021483899785653443,-0.0018,0.00029973737191849503
config_0c90027314b3a9be,pair_f79a47be5e38070d,2x2,different_skew,250,250,0.02,0.04,main,simple_welch,20000,2057,20000,0.10285,1.0,0.0021479278095410934,-0.00185,0.0003038642652148878
config_0c90027314b3a9be,pair_f79a47be5e38070d,2x2,different_skew,250,250,0.02,0.04,main,kurtosis_welch,20000,2036,20000,0.1018,1.0,0.002138185679495586,-0.0029,0.0003802456171167089
config_0c90027314b3a9be,pair_f79a47be5e38070d,2x2,different_skew,250,250,0.02,0.04,main,expanded_welch,20000,1489,20000,0.07445,1.0,0.0018561680621646307,-0.03025,0.0012111235345788637
config_0c90027314b3a9be,pair_f79a47be5e38070d,2x2,different_skew,250,250,0.02,0.04,main,observed_support_wald,20000,2094,20000,0.1047,1.0,0.002164923901664906,0.0,0.0
config_eec415392181e974,pair_308be584e4c09575,2x2,different_skew,500,500,0.02,0.02,main,normal_wald,20000,782,20000,0.0391,1.0,0.0013706055231174287,0.0,0.0
config_eec415392181e974,pair_308be584e4c09575,2x2,different_skew,500,500,0.02,0.02,main,hutcheson_welch,20000,778,20000,0.0389,1.0,0.0013672379090706927,-0.0002,9.999249934368202e-05
config_eec415392181e974,pair_308be584e4c09575,2x2,different_skew,500,500,0.02,0.02,main,simple_welch,20000,778,20000,0.0389,1.0,0.0013672379090706927,-0.0002,9.999249934368202e-05
config_eec415392181e974,pair_308be584e4c09575,2x2,different_skew,500,500,0.02,0.02,main,kurtosis_welch,20000,771,20000,0.03855,1.0,0.0013613210036578442,-0.00055,0.00016578977445085578
config_eec415392181e974,pair_308be584e4c09575,2x2,different_skew,500,500,0.02,0.02,main,expanded_welch,20000,551,20000,0.02755,1.0,0.0011573892495612703,-0.01155,0.0007555517308039841
config_eec415392181e974,pair_308be584e4c09575,2x2,different_skew,500,500,0.02,0.02,main,observed_support_wald,20000,782,20000,0.0391,1.0,0.0013706055231174287,0.0,0.0
config_61a25f4a73ca1ebf,pair_f3474ff3b883c7ca,2x2,different_skew,500,500,0.02,0.021,main,normal_wald,20000,829,20000,0.04145,1.0,0.0014094661666744612,0.0,0.0
config_61a25f4a73ca1ebf,pair_f3474ff3b883c7ca,2x2,different_skew,500,500,0.02,0.021,main,hutcheson_welch,20000,823,20000,0.04115,1.0,0.0014045760481369456,-0.0003,0.00012245917610571543
config_61a25f4a73ca1ebf,pair_f3474ff3b883c7ca,2x2,different_skew,500,500,0.02,0.021,main,simple_welch,20000,823,20000,0.04115,1.0,0.0014045760481369456,-0.0003,0.00012245917610571543
config_61a25f4a73ca1ebf,pair_f3474ff3b883c7ca,2x2,different_skew,500,500,0.02,0.021,main,kurtosis_welch,20000,819,20000,0.04095,1.0,0.0014013047045521542,-0.0005,0.00015807830160231317
config_61a25f4a73ca1ebf,pair_f3474ff3b883c7ca,2x2,different_skew,500,500,0.02,0.021,main,expanded_welch,20000,610,20000,0.0305,1.0,0.0012159307134865867,-0.01095,0.000735888545635533
config_61a25f4a73ca1ebf,pair_f3474ff3b883c7ca,2x2,different_skew,500,500,0.02,0.021,main,observed_support_wald,20000,829,20000,0.04145,1.0,0.0014094661666744612,0.0,0.0
config_cfc05b2849847082,pair_a3c9f50d8e0225c2,2x2,different_skew,500,500,0.02,0.022,main,normal_wald,20000,841,20000,0.04205,1.0,0.0014191863425921205,0.0,0.0
config_cfc05b2849847082,pair_a3c9f50d8e0225c2,2x2,different_skew,500,500,0.02,0.022,main,hutcheson_welch,20000,832,20000,0.0416,1.0,0.0014119036794342594,-0.00045,0.00014996999549902473
config_cfc05b2849847082,pair_a3c9f50d8e0225c2,2x2,different_skew,500,500,0.02,0.022,main,simple_welch,20000,832,20000,0.0416,1.0,0.0014119036794342594,-0.00045,0.00014996999549902473
config_cfc05b2849847082,pair_a3c9f50d8e0225c2,2x2,different_skew,500,500,0.02,0.022,main,kurtosis_welch,20000,827,20000,0.04135,1.0,0.0014078383696291275,-0.0007,0.0001870220544813983
config_cfc05b2849847082,pair_a3c9f50d8e0225c2,2x2,different_skew,500,500,0.02,0.022,main,expanded_welch,20000,593,20000,0.02965,1.0,0.0011993931277942192,-0.0124,0.0007825232374382607
config_cfc05b2849847082,pair_a3c9f50d8e0225c2,2x2,different_skew,500,500,0.02,0.022,main,observed_support_wald,20000,841,20000,0.04205,1.0,0.0014191863425921205,0.0,0.0
config_06d51fa67f2b265a,pair_ec6b5fcc8cd2e2a2,2x2,different_skew,500,500,0.02,0.025,main,normal_wald,20000,1066,20000,0.0533,1.0,0.0015883814088561979,0.0,0.0
config_06d51fa67f2b265a,pair_ec6b5fcc8cd2e2a2,2x2,different_skew,500,500,0.02,0.025,main,hutcheson_welch,20000,1058,20000,0.0529,1.0,0.0015827442939401173,-0.0004,0.00014139660409635905
config_06d51fa67f2b265a,pair_ec6b5fcc8cd2e2a2,2x2,different_skew,500,500,0.02,0.025,main,simple_welch,20000,1058,20000,0.0529,1.0,0.0015827442939401173,-0.0004,0.00014139660409635905
config_06d51fa67f2b265a,pair_ec6b5fcc8cd2e2a2,2x2,different_skew,500,500,0.02,0.025,main,kurtosis_welch,20000,1050,20000,0.0525,1.0,0.001577081957286938,-0.0008,0.00019992498218062942
config_06d51fa67f2b265a,pair_ec6b5fcc8cd2e2a2,2x2,different_skew,500,500,0.02,0.025,main,expanded_welch,20000,802,20000,0.0401,1.0,0.0013872993548618119,-0.0132,0.0008070443395677225
config_06d51fa67f2b265a,pair_ec6b5fcc8cd2e2a2,2x2,different_skew,500,500,0.02,0.025,main,observed_support_wald,20000,1066,20000,0.0533,1.0,0.0015883814088561979,0.0,0.0
config_e47d8485af91febb,pair_416685eb037a66f0,2x2,different_skew,500,500,0.02,0.03,main,normal_wald,20000,1778,20000,0.0889,1.0,0.002012421302809131,0.0,0.0
config_e47d8485af91febb,pair_416685eb037a66f0,2x2,different_skew,500,500,0.02,0.03,main,hutcheson_welch,20000,1766,20000,0.0883,1.0,0.0020062790184817267,-0.0006,0.0001731574404262166
config_e47d8485af91febb,pair_416685eb037a66f0,2x2,different_skew,500,500,0.02,0.03,main,simple_welch,20000,1766,20000,0.0883,1.0,0.0020062790184817267,-0.0006,0.0001731574404262166
config_e47d8485af91febb,pair_416685eb037a66f0,2x2,different_skew,500,500,0.02,0.03,main,kurtosis_welch,20000,1760,20000,0.088,1.0,0.0020031974440878264,-0.0009,0.0002120418545650937
config_e47d8485af91febb,pair_416685eb037a66f0,2x2,different_skew,500,500,0.02,0.03,main,expanded_welch,20000,1440,20000,0.072,1.0,0.001827785545407338,-0.0169,0.0009114609361085656
config_e47d8485af91febb,pair_416685eb037a66f0,2x2,different_skew,500,500,0.02,0.03,main,observed_support_wald,20000,1778,20000,0.0889,1.0,0.002012421302809131,0.0,0.0
config_0de65de44170a42a,pair_f79a47be5e38070d,2x2,different_skew,500,500,0.02,0.04,main,normal_wald,20000,4285,20000,0.21425,1.0,0.0029012664260629354,0.0,0.0
config_0de65de44170a42a,pair_f79a47be5e38070d,2x2,different_skew,500,500,0.02,0.04,main,hutcheson_welch,20000,4266,20000,0.2133,1.0,0.002896576513748601,-0.00095,0.00021784684496772752
config_0de65de44170a42a,pair_f79a47be5e38070d,2x2,different_skew,500,500,0.02,0.04,main,simple_welch,20000,4266,20000,0.2133,1.0,0.002896576513748601,-0.00095,0.00021784684496772752
config_0de65de44170a42a,pair_f79a47be5e38070d,2x2,different_skew,500,500,0.02,0.04,main,kurtosis_welch,20000,4255,20000,0.21275,1.0,0.0028938507001917014,-0.0015,0.00027366264736391793
