configuration,family,split,total_n,total_strata,informative_strata,lyapunov_ratio,max_variance_share,skewness,reference,exact_state_count,router_route,exact_seconds,cgf_build_seconds,saddlepoint_pvalue_seconds,router_seconds,permutation_seconds,runtime_speedup_vs_permutation,saddlepoint_quantile_p_mae,saddlepoint_tail_quantile_p_mae,saddlepoint_quantile_max_error,saddlepoint_quantile_monotonicity_violations,saddlepoint_quantile_evaluations,saddlepoint_quantile_fallbacks,saddlepoint_quantile_numerical_failures,saddlepoint_quantile_guardrail_reasons,alpha,reference_fpr,saddlepoint_threshold,saddlepoint_threshold_evaluations,saddlepoint_threshold_guardrails,saddlepoint_threshold_numerical_failures,normal_fpr,normal_fpr_error_vs_reference,normal_size_distortion,edgeworth_fpr,edgeworth_fpr_error_vs_reference,edgeworth_size_distortion,cornish_fisher_fpr,cornish_fisher_fpr_error_vs_reference,cornish_fisher_size_distortion,saddlepoint_fpr,saddlepoint_fpr_error_vs_reference,saddlepoint_size_distortion,router_fpr,router_fpr_error_vs_reference,router_size_distortion,chi2_nominal_fpr,chi2_nominal_fpr_error_vs_reference,chi2_nominal_size_distortion,chi2_informative_fpr,chi2_informative_fpr_error_vs_reference,chi2_informative_size_distortion
homogeneous_k100_n30_balanced,homogeneous,development,3000,100,100,0.3098654910349538,0.01,0.2848809874518896,conditional_monte_carlo,,saddlepoint,0.0,0.0059643329586833715,0.027427862503100187,0.033392195461783555,0.15638812503311783,4.683373550927483,0.0020098033493118083,0.000901529370080506,0.006636532350596747,0,199,0,0,{},0.001,0.0009500000000000001,158.086998950326,14,0,0,0.0023,0.0013499999999999999,0.0013,0.0009500000000000001,0.0,4.9999999999999914e-05,0.0006500000000000001,0.00030000000000000003,0.00034999999999999994,0.0006500000000000001,0.00030000000000000003,0.00034999999999999994,0.0006500000000000001,0.00030000000000000003,0.00034999999999999994,0.00345,0.0024999999999999996,0.00245,0.00345,0.0024999999999999996,0.00245
homogeneous_k100_n30_x_skew,homogeneous,heldout,3000,100,100,0.15639782051076054,0.01,0.1323037168951557,conditional_monte_carlo,,saddlepoint,0.0,0.005944665987044573,0.022732904192525893,0.028677570179570466,0.1566170830046758,5.4613093795599115,0.020246131830210963,0.007267321354462962,0.0460769457258699,0,24,0,0,{},0.1,0.07665,152.934097488686,7,0,0,0.11754999999999999,0.04089999999999999,0.017549999999999982,0.11754999999999999,0.04089999999999999,0.017549999999999982,0.11754999999999999,0.04089999999999999,0.017549999999999982,0.11754999999999999,0.04089999999999999,0.017549999999999982,0.11754999999999999,0.04089999999999999,0.017549999999999982,0.7509,0.67425,0.6509,0.7509,0.67425,0.6509
homogeneous_k100_n30_x_skew,homogeneous,heldout,3000,100,100,0.15639782051076054,0.01,0.1323037168951557,conditional_monte_carlo,,saddlepoint,0.0,0.005944665987044573,0.022732904192525893,0.028677570179570466,0.1566170830046758,5.4613093795599115,0.020246131830210963,0.007267321354462962,0.0460769457258699,0,24,0,0,{},0.05,0.0492,161.166221717726,7,0,0,0.0492,0.0,0.0008000000000000021,0.0492,0.0,0.0008000000000000021,0.04920000000000001,6.938893903907228e-18,0.0007999999999999952,0.04920000000000001,6.938893903907228e-18,0.0007999999999999952,0.04920000000000001,6.938893903907228e-18,0.0007999999999999952,0.5740000000000001,0.5248,0.524,0.5740000000000001,0.5248,0.524
homogeneous_k100_n30_x_skew,homogeneous,heldout,3000,100,100,0.15639782051076054,0.01,0.1323037168951557,conditional_monte_carlo,,saddlepoint,0.0,0.005944665987044573,0.022732904192525893,0.028677570179570466,0.1566170830046758,5.4613093795599115,0.020246131830210963,0.007267321354462962,0.0460769457258699,0,24,0,0,{},0.01,0.0053,173.514408061286,7,0,0,0.010150000000000001,0.004850000000000001,0.00015000000000000083,0.010150000000000001,0.004850000000000001,0.00015000000000000083,0.01015,0.004849999999999999,0.0001499999999999991,0.01015,0.004849999999999999,0.0001499999999999991,0.01015,0.004849999999999999,0.0001499999999999991,0.39139999999999997,0.38609999999999994,0.38139999999999996,0.39139999999999997,0.38609999999999994,0.38139999999999996
homogeneous_k100_n30_x_skew,homogeneous,heldout,3000,100,100,0.15639782051076054,0.01,0.1323037168951557,conditional_monte_carlo,,saddlepoint,0.0,0.005944665987044573,0.022732904192525893,0.028677570179570466,0.1566170830046758,5.4613093795599115,0.020246131830210963,0.007267321354462962,0.0460769457258699,0,24,0,0,{},0.001,0.0005,185.862594404846,7,0,0,0.00115,0.00065,0.00014999999999999996,0.00115,0.00065,0.00014999999999999996,0.0005,0.0,0.0005,0.0011499999999999998,0.0006499999999999998,0.00014999999999999974,0.0011499999999999998,0.0006499999999999998,0.00014999999999999974,0.11754999999999999,0.11704999999999999,0.11654999999999999,0.11754999999999999,0.11704999999999999,0.11654999999999999
homogeneous_k100_n30_both_skew,homogeneous,heldout,3000,100,100,0.6590761053185895,0.01,0.6535579128424946,conditional_monte_carlo,,saddlepoint,0.0,0.005865124985575676,0.02967578750103712,0.0355409124866128,0.1572817920241505,4.425372929954847,0.005023116577877997,0.0025644520742847815,0.015046820056684784,0,98,0,0,{},0.1,0.0957,112.990520705364,11,0,0,0.10590000000000002,0.010200000000000028,0.005900000000000016,0.0957,0.0,0.004300000000000012,0.1025,0.0068000000000000005,0.0024999999999999883,0.1028,0.007100000000000009,0.002799999999999997,0.1028,0.007100000000000009,0.002799999999999997,0.04394999999999999,0.051750000000000004,0.056050000000000016,0.04394999999999999,0.051750000000000004,0.056050000000000016
homogeneous_k100_n30_both_skew,homogeneous,heldout,3000,100,100,0.6590761053185895,0.01,0.6535579128424946,conditional_monte_carlo,,saddlepoint,0.0,0.005865124985575676,0.02967578750103712,0.0355409124866128,0.1572817920241505,4.425372929954847,0.005023116577877997,0.0025644520742847815,0.015046820056684784,0,98,0,0,{},0.05,0.04984999999999999,117.707465427509,10,0,0,0.06664999999999999,0.016799999999999995,0.016649999999999984,0.04624999999999999,0.003599999999999999,0.0037500000000000103,0.04984999999999999,0.0,0.00015000000000001124,0.051649999999999995,0.001800000000000003,0.0016499999999999918,0.051649999999999995,0.001800000000000003,0.0016499999999999918,0.017750000000000002,0.03209999999999999,0.03225,0.017750000000000002,0.03209999999999999,0.03225
homogeneous_k100_n30_both_skew,homogeneous,heldout,3000,100,100,0.6590761053185895,0.01,0.6535579128424946,conditional_monte_carlo,,saddlepoint,0.0,0.005865124985575676,0.02967578750103712,0.0355409124866128,0.1572817920241505,4.425372929954847,0.005023116577877997,0.0025644520742847815,0.015046820056684784,0,98,0,0,{},0.01,0.009949999999999999,127.207292274831,10,0,0,0.02275,0.0128,0.01275,0.011549999999999998,0.001599999999999999,0.0015499999999999976,0.009949999999999999,0.0,5.000000000000143e-05,0.010299999999999998,0.0003499999999999996,0.0002999999999999982,0.010299999999999998,0.0003499999999999996,0.0002999999999999982,0.0026000000000000003,0.007349999999999999,0.0074,0.0026000000000000003,0.007349999999999999,0.0074
homogeneous_k100_n30_both_skew,homogeneous,heldout,3000,100,100,0.6590761053185895,0.01,0.6535579128424946,conditional_monte_carlo,,saddlepoint,0.0,0.005865124985575676,0.02967578750103712,0.0355409124866128,0.1572817920241505,4.425372929954847,0.005023116577877997,0.0025644520742847815,0.015046820056684784,0,98,0,0,{},0.001,0.00095,139.212889145816,11,0,0,0.00595,0.005,0.00495,0.0029000000000000002,0.0019500000000000003,0.0019000000000000002,0.0014499999999999997,0.0004999999999999997,0.00044999999999999966,0.0014999999999999996,0.0005499999999999996,0.0004999999999999996,0.0014999999999999996,0.0005499999999999996,0.0004999999999999996,5e-05,0.0009,0.00095,5e-05,0.0009,0.00095
few_informative_k20_m2,few_informative,development,64,20,2,1.2058178923517788,0.5,0.9040325774667459,exact_convolution,6.0,exact_convolution,0.0006121250335127115,0.0011508340248838067,0.00549427920486778,0.0006121250335127115,0.005847542081028223,9.552855643677562,0.05869079174653141,0.01712766413465601,0.1753971451683956,0,6,2,0,"{""exact_lower_endpoint"": 1, ""exact_upper_endpoint"": 1}",0.1,0.06999999999999999,9.641148330417,5,2,0,0.06999999999999999,0.0,0.030000000000000013,0.06999999999999999,0.0,0.030000000000000013,0.06999999999999999,0.0,0.030000000000000013,0.06999999999999999,0.0,0.030000000000000013,0.06999999999999999,0.0,0.030000000000000013,0.0,0.06999999999999999,0.1,0.28,0.21000000000000002,0.18000000000000002
few_informative_k20_m2,few_informative,development,64,20,2,1.2058178923517788,0.5,0.9040325774667459,exact_convolution,6.0,exact_convolution,0.0006121250335127115,0.0011508340248838067,0.00549427920486778,0.0006121250335127115,0.005847542081028223,9.552855643677562,0.05869079174653141,0.01712766413465601,0.1753971451683956,0,6,2,0,"{""exact_lower_endpoint"": 1, ""exact_upper_endpoint"": 1}",0.05,0.01,9.641148330417,5,2,0,0.06999999999999999,0.05999999999999999,0.01999999999999999,0.06999999999999999,0.05999999999999999,0.01999999999999999,0.06999999999999999,0.05999999999999999,0.01999999999999999,0.06999999999999999,0.05999999999999999,0.01999999999999999,0.01,0.0,0.04,0.0,0.01,0.05,0.19,0.18,0.14
few_informative_k20_m2,few_informative,development,64,20,2,1.2058178923517788,0.5,0.9040325774667459,exact_convolution,6.0,exact_convolution,0.0006121250335127115,0.0011508340248838067,0.00549427920486778,0.0006121250335127115,0.005847542081028223,9.552855643677562,0.05869079174653141,0.01712766413465601,0.1753971451683956,0,6,2,0,"{""exact_lower_endpoint"": 1, ""exact_upper_endpoint"": 1}",0.01,0.01,,1,1,0,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.01,0.01,0.06999999999999999,0.05999999999999999,0.05999999999999999
few_informative_k20_m2,few_informative,development,64,20,2,1.2058178923517788,0.5,0.9040325774667459,exact_convolution,6.0,exact_convolution,0.0006121250335127115,0.0011508340248838067,0.00549427920486778,0.0006121250335127115,0.005847542081028223,9.552855643677562,0.05869079174653141,0.01712766413465601,0.1753971451683956,0,6,2,0,"{""exact_lower_endpoint"": 1, ""exact_upper_endpoint"": 1}",0.001,0.0,,1,1,0,0.01,0.01,0.009000000000000001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001
few_informative_k20_m5,few_informative,development,70,20,5,0.76262619664307,0.2,0.5717604047575061,exact_convolution,21.0,exact_convolution,0.0006978749297559261,0.0011268750531598926,0.005219808302354067,0.0006978749297559261,0.009615915943868458,13.778852819990991,0.027177109403167202,0.007136939619829361,0.10739515677334222,0,17,1,0,"{""exact_lower_endpoint"": 1}",0.1,0.09874,14.55515830162,7,2,0,0.09874,0.0,0.0012600000000000111,0.09874,0.0,0.0012600000000000111,0.09874,0.0,0.0012600000000000111,0.09874,0.0,0.0012600000000000111,0.09874,0.0,0.0012600000000000111,0.00015999999999999999,0.09858,0.09984000000000001,0.37144,0.2727,0.27144
few_informative_k20_m5,few_informative,development,70,20,5,0.76262619664307,0.2,0.5717604047575061,exact_convolution,21.0,exact_convolution,0.0006978749297559261,0.0011268750531598926,0.005219808302354067,0.0006978749297559261,0.009615915943868458,13.778852819990991,0.027177109403167202,0.007136939619829361,0.10739515677334222,0,17,1,0,"{""exact_lower_endpoint"": 1}",0.05,0.031509999999999996,18.374243311389,6,2,0,0.06391,0.0324,0.013909999999999992,0.031509999999999996,0.0,0.018490000000000006,0.031509999999999996,0.0,0.018490000000000006,0.031509999999999996,0.0,0.018490000000000006,0.031509999999999996,0.0,0.018490000000000006,9.999999999999999e-06,0.03149999999999999,0.04999,0.24184000000000003,0.21033000000000002,0.19184
few_informative_k20_m5,few_informative,development,70,20,5,0.76262619664307,0.2,0.5717604047575061,exact_convolution,21.0,exact_convolution,0.0006978749297559261,0.0011268750531598926,0.005219808302354067,0.0006978749297559261,0.009615915943868458,13.778852819990991,0.027177109403167202,0.007136939619829361,0.10739515677334222,0,17,1,0,"{""exact_lower_endpoint"": 1}",0.01,0.007659999999999998,22.193328321158,7,2,0,0.02746,0.019799999999999998,0.017459999999999996,0.007659999999999998,0.0,0.002340000000000002,0.0076599999999999975,8.673617379884035e-19,0.0023400000000000027,0.0076599999999999975,8.673617379884035e-19,0.0023400000000000027,0.007659999999999998,0.0,0.002340000000000002,0.0,0.007659999999999998,0.01,0.09631,0.08865,0.08631000000000001
few_informative_k20_m5,few_informative,development,70,20,5,0.76262619664307,0.2,0.5717604047575061,exact_convolution,21.0,exact_convolution,0.0006978749297559261,0.0011268750531598926,0.005219808302354067,0.0006978749297559261,0.009615915943868458,13.778852819990991,0.027177109403167202,0.007136939619829361,0.10739515677334222,0,17,1,0,"{""exact_lower_endpoint"": 1}",0.001,0.00045999999999999996,26.012413330927,6,2,0,0.004959999999999999,0.004499999999999999,0.003959999999999999,0.0013599999999999999,0.0009,0.00035999999999999986,0.00046,5.421010862427522e-20,0.00054,0.0013599999999999999,0.0009,0.00035999999999999986,0.00045999999999999996,0.0,0.0005400000000000001,0.0,0.00045999999999999996,0.001,0.007659999999999998,0.007199999999999998,0.006659999999999998
dominant_stratum_k20,dominant_stratum,development,93,20,7,0.6149055295102561,0.1467396818588654,0.5072161701413069,exact_convolution,56.0,exact_convolution,0.0008157499833032489,0.001184999942779541,0.005627862503752112,0.0008157499833032489,0.012365833041258156,15.158851724623636,0.0339008161913416,0.009243359790943794,0.10842705082971704,0,20,1,0,"{""exact_lower_endpoint"": 1}",0.1,0.06545332400813547,16.742962725437,8,2,0,0.10803385946632793,0.04258053545819246,0.008033859466327925,0.10803385946632793,0.04258053545819246,0.008033859466327925,0.10803385946632793,0.04258053545819246,0.008033859466327925,0.10803385946632793,0.04258053545819246,0.008033859466327925,0.06545332400813547,0.0,0.034546675991864534,0.00030934696659245034,0.06514397704154302,0.09969065303340756,0.31774489975898096,0.2522915757508455,0.21774489975898095
dominant_stratum_k20,dominant_stratum,development,93,20,7,0.6149055295102561,0.1467396818588654,0.5072161701413069,exact_convolution,56.0,exact_convolution,0.0008157499833032489,0.001184999942779541,0.005627862503752112,0.0008157499833032489,0.012365833041258156,15.158851724623636,0.0339008161913416,0.009243359790943794,0.10842705082971704,0,20,1,0,"{""exact_lower_endpoint"": 1}",0.05,0.04299824989584408,18.509667451139,7,2,0,0.06545332400813547,0.02245507411229139,0.015453324008135469,0.05832724266079335,0.01532899276494927,0.00832724266079335,0.058327242660793366,0.015328992764949284,0.008327242660793363,0.0654533240081355,0.022455074112291418,0.015453324008135497,0.04299824989584408,0.0,0.007001750104155921,4.4729572339934586e-05,0.04295352032350415,0.04995527042766007,0.2219386949780479,0.17894044508220383,0.17193869497804792
dominant_stratum_k20,dominant_stratum,development,93,20,7,0.6149055295102561,0.1467396818588654,0.5072161701413069,exact_convolution,56.0,exact_convolution,0.0008157499833032489,0.001184999942779541,0.005627862503752112,0.0008157499833032489,0.012365833041258156,15.158851724623636,0.0339008161913416,0.009243359790943794,0.10842705082971704,0,20,1,0,"{""exact_lower_endpoint"": 1}",0.01,0.00678121867684881,22.105939683036,8,2,0,0.013805913830662674,0.007024695153813864,0.0038059138306626734,0.013780614133571518,0.0069993954567227085,0.0037806141335715183,0.010613466868086128,0.0038322481912373176,0.0006134668680861273,0.013805913830662672,0.007024695153813862,0.0038059138306626716,0.00678121867684881,0.0,0.0032187813231511903,2.6760236015328894e-06,0.006778542653247277,0.009997323976398468,0.06545332400813547,0.05867210533128666,0.05545332400813547
dominant_stratum_k20,dominant_stratum,development,93,20,7,0.6149055295102561,0.1467396818588654,0.5072161701413069,exact_convolution,56.0,exact_convolution,0.0008157499833032489,0.001184999942779541,0.005627862503752112,0.0008157499833032489,0.012365833041258156,15.158851724623636,0.0339008161913416,0.009243359790943794,0.10842705082971704,0,20,1,0,"{""exact_lower_endpoint"": 1}",0.001,0.0008704536396873884,27.099517333701,7,2,0,0.003643157457679104,0.0027727038179917157,0.002643157457679104,0.002173206881557045,0.0013027532418696565,0.0011732068815570448,0.0003881998100335475,0.00048225382965384094,0.0006118001899664525,0.0008704536396873884,0.0,0.00012954636031261158,0.0008704536396873884,0.0,0.00012954636031261158,1.2196523843663824e-07,0.0008703316744489518,0.0009998780347615635,0.003643157457679104,0.0027727038179917157,0.002643157457679104
heterogeneous_k20_v0,heterogeneous,development,272,20,20,0.5935993388458105,0.08190175444417139,0.5083039516419153,conditional_monte_carlo,,saddlepoint,0.0,0.0012591660488396883,0.005611562496051192,0.00687072854489088,0.03019049996510148,4.394075499832014,0.0035033281882986744,0.0017409887282541763,0.00953630207429823,0,196,0,0,{},0.1,0.09985,36.598530034386,13,1,0,0.1026,0.0027500000000000024,0.002599999999999991,0.09340000000000001,0.0064499999999999835,0.006599999999999995,0.09395,0.005899999999999989,0.00605,0.09830000000000001,0.001549999999999982,0.0016999999999999932,0.09830000000000001,0.001549999999999982,0.0016999999999999932,0.45185,0.352,0.35185,0.45185,0.352,0.35185
heterogeneous_k20_v0,heterogeneous,development,272,20,20,0.5935993388458105,0.08190175444417139,0.5083039516419153,conditional_monte_carlo,,saddlepoint,0.0,0.0012591660488396883,0.005611562496051192,0.00687072854489088,0.03019049996510148,4.394075499832014,0.0035033281882986744,0.0017409887282541763,0.00953630207429823,0,196,0,0,{},0.05,0.0499,39.445888851511,13,1,0,0.058800000000000005,0.008900000000000005,0.008800000000000002,0.044800000000000006,0.005099999999999993,0.005199999999999996,0.04665,0.003250000000000003,0.0033500000000000058,0.04775,0.002149999999999999,0.002250000000000002,0.04775,0.002149999999999999,0.002250000000000002,0.28225,0.23235,0.23225,0.28225,0.23235,0.23225
heterogeneous_k20_v0,heterogeneous,development,272,20,20,0.5935993388458105,0.08190175444417139,0.5083039516419153,conditional_monte_carlo,,saddlepoint,0.0,0.0012591660488396883,0.005611562496051192,0.00687072854489088,0.03019049996510148,4.394075499832014,0.0035033281882986744,0.0017409887282541763,0.00953630207429823,0,196,0,0,{},0.01,0.01,45.292976179899,13,1,0,0.016800000000000002,0.006800000000000002,0.006800000000000002,0.00955,0.00045000000000000075,0.00045000000000000075,0.00895,0.0010500000000000006,0.0010500000000000006,0.00895,0.0010500000000000006,0.0010500000000000006,0.00895,0.0010500000000000006,0.0010500000000000006,0.07695,0.06695000000000001,0.06695000000000001,0.07695,0.06695000000000001,0.06695000000000001
heterogeneous_k20_v0,heterogeneous,development,272,20,20,0.5935993388458105,0.08190175444417139,0.5083039516419153,conditional_monte_carlo,,saddlepoint,0.0,0.0012591660488396883,0.005611562496051192,0.00687072854489088,0.03019049996510148,4.394075499832014,0.0035033281882986744,0.0017409887282541763,0.00953630207429823,0,196,0,0,{},0.001,0.0009500000000000001,52.644480484823,14,1,0,0.0046,0.0036499999999999996,0.0036,0.0019,0.0009499999999999999,0.0009,0.001,4.9999999999999914e-05,0.0,0.001,4.9999999999999914e-05,0.0,0.001,4.9999999999999914e-05,0.0,0.00885,0.0079,0.00785,0.00885,0.0079,0.00785
few_informative_k100_m2,few_informative,development,304,100,2,1.2058178923517788,0.5,0.9040325774667459,exact_convolution,6.0,exact_convolution,0.002833249978721142,0.005408458993770182,0.02773315419908613,0.002833249978721142,0.018262290977872908,6.445704090719185,0.05869079174653141,0.01712766413465601,0.1753971451683956,0,6,2,0,"{""exact_lower_endpoint"": 1, ""exact_upper_endpoint"": 1}",0.1,0.06999999999999999,9.641148330417,5,2,0,0.06999999999999999,0.0,0.030000000000000013,0.06999999999999999,0.0,0.030000000000000013,0.06999999999999999,0.0,0.030000000000000013,0.06999999999999999,0.0,0.030000000000000013,0.06999999999999999,0.0,0.030000000000000013,0.0,0.06999999999999999,0.1,0.28,0.21000000000000002,0.18000000000000002
few_informative_k100_m2,few_informative,development,304,100,2,1.2058178923517788,0.5,0.9040325774667459,exact_convolution,6.0,exact_convolution,0.002833249978721142,0.005408458993770182,0.02773315419908613,0.002833249978721142,0.018262290977872908,6.445704090719185,0.05869079174653141,0.01712766413465601,0.1753971451683956,0,6,2,0,"{""exact_lower_endpoint"": 1, ""exact_upper_endpoint"": 1}",0.05,0.01,9.641148330417,5,2,0,0.06999999999999999,0.05999999999999999,0.01999999999999999,0.06999999999999999,0.05999999999999999,0.01999999999999999,0.06999999999999999,0.05999999999999999,0.01999999999999999,0.06999999999999999,0.05999999999999999,0.01999999999999999,0.01,0.0,0.04,0.0,0.01,0.05,0.19,0.18,0.14
few_informative_k100_m2,few_informative,development,304,100,2,1.2058178923517788,0.5,0.9040325774667459,exact_convolution,6.0,exact_convolution,0.002833249978721142,0.005408458993770182,0.02773315419908613,0.002833249978721142,0.018262290977872908,6.445704090719185,0.05869079174653141,0.01712766413465601,0.1753971451683956,0,6,2,0,"{""exact_lower_endpoint"": 1, ""exact_upper_endpoint"": 1}",0.01,0.01,,1,1,0,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.01,0.01,0.06999999999999999,0.05999999999999999,0.05999999999999999
few_informative_k100_m2,few_informative,development,304,100,2,1.2058178923517788,0.5,0.9040325774667459,exact_convolution,6.0,exact_convolution,0.002833249978721142,0.005408458993770182,0.02773315419908613,0.002833249978721142,0.018262290977872908,6.445704090719185,0.05869079174653141,0.01712766413465601,0.1753971451683956,0,6,2,0,"{""exact_lower_endpoint"": 1, ""exact_upper_endpoint"": 1}",0.001,0.0,,1,1,0,0.01,0.01,0.009000000000000001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001
few_informative_k100_m5,few_informative,heldout,310,100,5,0.76262619664307,0.2,0.5717604047575061,exact_convolution,21.0,exact_convolution,0.003205416025593877,0.005494749988429248,0.025161670800298453,0.003205416025593877,0.02176545897964388,6.790213440581813,0.027177109403167202,0.007136939619829361,0.10739515677334222,0,17,1,0,"{""exact_lower_endpoint"": 1}",0.1,0.09874,14.55515830162,7,2,0,0.09874,0.0,0.0012600000000000111,0.09874,0.0,0.0012600000000000111,0.09874,0.0,0.0012600000000000111,0.09874,0.0,0.0012600000000000111,0.09874,0.0,0.0012600000000000111,0.0,0.09874,0.1,0.37144,0.2727,0.27144
few_informative_k100_m5,few_informative,heldout,310,100,5,0.76262619664307,0.2,0.5717604047575061,exact_convolution,21.0,exact_convolution,0.003205416025593877,0.005494749988429248,0.025161670800298453,0.003205416025593877,0.02176545897964388,6.790213440581813,0.027177109403167202,0.007136939619829361,0.10739515677334222,0,17,1,0,"{""exact_lower_endpoint"": 1}",0.05,0.031509999999999996,18.374243311389,6,2,0,0.06391,0.0324,0.013909999999999992,0.031509999999999996,0.0,0.018490000000000006,0.031509999999999996,0.0,0.018490000000000006,0.031509999999999996,0.0,0.018490000000000006,0.031509999999999996,0.0,0.018490000000000006,0.0,0.031509999999999996,0.05,0.24184000000000003,0.21033000000000002,0.19184
few_informative_k100_m5,few_informative,heldout,310,100,5,0.76262619664307,0.2,0.5717604047575061,exact_convolution,21.0,exact_convolution,0.003205416025593877,0.005494749988429248,0.025161670800298453,0.003205416025593877,0.02176545897964388,6.790213440581813,0.027177109403167202,0.007136939619829361,0.10739515677334222,0,17,1,0,"{""exact_lower_endpoint"": 1}",0.01,0.007659999999999998,22.193328321158,7,2,0,0.02746,0.019799999999999998,0.017459999999999996,0.007659999999999998,0.0,0.002340000000000002,0.0076599999999999975,8.673617379884035e-19,0.0023400000000000027,0.0076599999999999975,8.673617379884035e-19,0.0023400000000000027,0.007659999999999998,0.0,0.002340000000000002,0.0,0.007659999999999998,0.01,0.09631,0.08865,0.08631000000000001
few_informative_k100_m5,few_informative,heldout,310,100,5,0.76262619664307,0.2,0.5717604047575061,exact_convolution,21.0,exact_convolution,0.003205416025593877,0.005494749988429248,0.025161670800298453,0.003205416025593877,0.02176545897964388,6.790213440581813,0.027177109403167202,0.007136939619829361,0.10739515677334222,0,17,1,0,"{""exact_lower_endpoint"": 1}",0.001,0.00045999999999999996,26.012413330927,6,2,0,0.004959999999999999,0.004499999999999999,0.003959999999999999,0.0013599999999999999,0.0009,0.00035999999999999986,0.00046,5.421010862427522e-20,0.00054,0.0013599999999999999,0.0009,0.00035999999999999986,0.00045999999999999996,0.0,0.0005400000000000001,0.0,0.00045999999999999996,0.001,0.007659999999999998,0.007199999999999998,0.006659999999999998
dominant_stratum_k100,dominant_stratum,development,360,100,34,0.25382292984061605,0.029572859198168037,0.2044418328530546,conditional_monte_carlo,,saddlepoint,0.0,0.005778165999799967,0.02303088749758899,0.028809053497388958,0.05859070795122534,2.033760253752716,0.0143612522399804,0.003519204391117031,0.04744312420050245,0,41,0,0,{},0.1,0.07344999999999999,67.834588700358,8,1,0,0.11575,0.04230000000000002,0.01575,0.11280000000000001,0.039350000000000024,0.012800000000000006,0.1128,0.03935000000000001,0.012799999999999992,0.1128,0.03935000000000001,0.012799999999999992,0.1128,0.03935000000000001,0.012799999999999992,0.0,0.07344999999999999,0.1,0.87665,0.8032,0.7766500000000001
dominant_stratum_k100,dominant_stratum,development,360,100,34,0.25382292984061605,0.029572859198168037,0.2044418328530546,conditional_monte_carlo,,saddlepoint,0.0,0.005778165999799967,0.02303088749758899,0.028809053497388958,0.05859070795122534,2.033760253752716,0.0143612522399804,0.003519204391117031,0.04744312420050245,0,41,0,0,{},0.05,0.04335,71.653673710127,8,1,0,0.057449999999999994,0.014099999999999994,0.007449999999999991,0.0554,0.012049999999999998,0.005399999999999995,0.055400000000000005,0.012050000000000005,0.005400000000000002,0.055400000000000005,0.012050000000000005,0.005400000000000002,0.055400000000000005,0.012050000000000005,0.005400000000000002,0.0,0.04335,0.05,0.76965,0.7263,0.7196499999999999
dominant_stratum_k100,dominant_stratum,development,360,100,34,0.25382292984061605,0.029572859198168037,0.2044418328530546,conditional_monte_carlo,,saddlepoint,0.0,0.005778165999799967,0.02303088749758899,0.028809053497388958,0.05859070795122534,2.033760253752716,0.0143612522399804,0.003519204391117031,0.04744312420050245,0,41,0,0,{},0.01,0.009600000000000001,78.645885754625,8,1,0,0.01225,0.0026499999999999996,0.0022500000000000003,0.012150000000000001,0.00255,0.002150000000000001,0.012149999999999998,0.0025499999999999967,0.0021499999999999974,0.012249999999999999,0.002649999999999998,0.0022499999999999985,0.012249999999999999,0.002649999999999998,0.0022499999999999985,0.0,0.009600000000000001,0.01,0.46495,0.45535,0.45494999999999997
dominant_stratum_k100,dominant_stratum,development,360,100,34,0.25382292984061605,0.029572859198168037,0.2044418328530546,conditional_monte_carlo,,saddlepoint,0.0,0.005778165999799967,0.02303088749758899,0.028809053497388958,0.05859070795122534,2.033760253752716,0.0143612522399804,0.003519204391117031,0.04744312420050245,0,41,0,0,{},0.001,0.00075,87.484550297831,9,1,0,0.00215,0.0014,0.00115,0.0013000000000000002,0.0005500000000000001,0.00030000000000000014,0.0007500000000000001,1.0842021724855044e-19,0.0002499999999999999,0.0012,0.0004499999999999999,0.00019999999999999987,0.0012,0.0004499999999999999,0.00019999999999999987,0.0,0.00075,0.001,0.1425,0.14175,0.1415
heterogeneous_k100_v0,heterogeneous,heldout,1360,100,100,0.2654656946116327,0.016380350888834275,0.22732043782061767,conditional_monte_carlo,,saddlepoint,0.0,0.006037665996700525,0.025250116595998406,0.03128778259269893,0.1482918340479955,4.739608299458068,0.001212754927616077,0.00091637788614883,0.003582848023601537,0,199,0,0,{},0.1,0.1,159.793503818456,16,0,0,0.10345000000000001,0.0034500000000000086,0.0034500000000000086,0.09960000000000002,0.0003999999999999837,0.0003999999999999837,0.10015000000000003,0.0001500000000000251,0.0001500000000000251,0.10060000000000002,0.0006000000000000172,0.0006000000000000172,0.10060000000000002,0.0006000000000000172,0.0006000000000000172,0.9567500000000005,0.8567500000000006,0.8567500000000006,0.9567500000000005,0.8567500000000006,0.8567500000000006
